,player_id,name,fifa_index,name_compare,sofifa_id,which_fifa
32646,264567,baptiste guillaume,7057,baptiste guillaume,213839,19
32647,41063,mustapha diallo,3387,moustapha elhadi diallo,192673,19
32648,260230,moi delgado,11279,moises delgado lopez,220637,19
32649,60289,rajko brezancic,6359,rajko brezancic,230037,19
32650,210143,alex gallar,4358,alejandro gallar falguero,211527,19
32651,83700,panagiotis vlachodimos,6974,panagiotis vlachodimos,209317,19
32652,60578,prince oniangue,4836,prince oniangue,183453,19
32653,75820,juan aguilera,4979,juan aguilera nunez,198322,19
32654,124560,samuele longo,2395,samuele longo,208251,19
32655,67823,damian musto,2461,damian marcelo musto,216019,19
32656,355335,adrian dieguez,8508,adrian dieguez grande,236508,19
32657,73180,martin mantovani,1897,martin maximiliano mantovani,208607,19
32658,8108,lluis sastre,4013,lluis sastre reus,170915,19
32659,199330,antonio cotan,5255,antonio jesus cotan perez,219864,19
32660,282371,ivi lopez,2015,ivan lopez alvarez,222467,19
32661,230895,alberto guitian,3427,alberto guitian ceballos,198474,19
32662,191056,brice samba,10063,brice samba,204883,19
32663,288453,antonio dominguez,11272,antonio dominguez sacramento,220070,19
32664,181112,sergi samper,2922,sergi samper montana,208088,19
32665,142033,adrian ortola,5948,adrian ortola vano,204966,19
32666,66112,keko gontan,1774,sergio gontan gallardo,194174,19
32667,15904,thomas vermaelen,983,thomas vermaelen,157304,19
32668,355629,david mayoral,11451,david mayoral lastras,229516,19
32669,6288,mario gomez,321,mario gomez garcia,150418,19
32670,317739,david kopacz,13643,david peter kopacz,244034,19
32671,192637,anto grgic,7291,anto grgic,229336,19
32672,45599,emiliano insua,1294,emiliano adrian insua zapata,179696,19
32673,54659,holger badstuber,608,holger badstuber,192620,19
32674,7512,borja fernandez,3929,borja fernandez fernandez,110787,19
32675,282410,jose carlos lazo,8364,jose carlos lazo romero,229631,19
32676,49730,sebastian jung,3384,sebastian alexander jung,192658,19
32677,369684,rasmus kristensen,5451,rasmus nissen kristensen,233301,19
32678,263361,maximilian wober,3136,maximilian wober,231838,19
32679,504259,hassane bande,3890,boureima hassane bande,239718,19
32680,77809,julian korb,1853,julian korb,204307,19
32681,193006,mike bahre,12387,mike steven bahre,229477,19
32682,126705,martin sourzac,12093,martin sourzac,205747,19
32683,68815,felipe,4105,felipe trevizan martins,188234,19
32684,53669,matthias ostrzolek,1830,matthias ostrzolek,202115,19
32685,39426,nicolai muller,1039,nicolai muller,183871,19
32686,77563,samuel sahin radlinger,6771,samuel sahin radlinger,193272,19
32687,196427,leo weinkauf,15370,leo weinkauf,238503,19
32688,14533,pirmin schwegler,1262,pirmin schwegler,158905,19
32689,55114,oliver sorg,2863,oliver sorg,201016,19
32690,337036,florent muslija,8574,florent muslija,239696,19
32691,179895,josip elez,3019,josip elez,218341,19
32692,334490,fabian senninger,13490,fabian macaulay senninger,239775,19
32693,72519,bobby wood,3478,bobby shou wood,202428,19
32694,256866,carlos salcedo,1485,carlos joel salcedo hernandez,212888,19
32695,335103,linton maina,10750,linton maina,242997,19
32696,482163,deji beyreuther,14894,deji ousman beyreuther,240939,19
32697,75852,miiko albornoz,4152,miiko martin albornoz inola,192128,19
32698,160943,marc stendera,2414,marc stendera,210583,19
32699,57367,johann carrasso,5689,johann carrasso,181694,19
32700,67685,marco fabian,784,marco jhonfai fabian de la mora,186307,19
32701,379960,noel knothe,14844,noel knothe,239401,19
32702,60761,taleb tawatha,5115,taleb tawatha,208493,19
32703,60028,edgar prib,3388,edgar prib,192732,19
32704,70245,ignasi miquel,2824,ignasi miquel i pons,196935,19
32705,229176,fabian schleusener,6392,fabian schleusener,231624,19
32706,280387,vincent sierro,11422,vincent olivier sierro,228593,19
32707,192169,jonas fohrenbach,9400,jonas fohrenbach,229277,19
32708,67869,marco terrazzino,4141,marco terrazzino,190667,19
32709,385271,allan,6400,allan rodrigues de souza,232208,19
32710,284035,chima okoroji,16066,chima sean okoroji,245428,19
32711,196382,marius gersbeck,6080,marius gersbeck,213573,19
32712,322293,felix beijmo,8547,felix beijmo,238222,19
32713,236986,thore jacobsen,14165,thore andreas jacobsen,238793,19
32714,119169,aron johannsson,3496,aron johannsson,203793,19
32715,275249,niklas schmidt,12499,niklas schmidt,235022,19
32716,76158,alexander meyer,12677,alexander niklas meyer schade,241050,19
32717,195676,ole kauper,9626,ole kauper,238786,19
32718,39743,sandro wagner,776,sandro wagner,184069,19
32719,333464,romario rosch,15523,romario rosch,244087,19
32720,54137,caiuby,1065,caiuby francisco da silva,189196,19
32721,14977,christoph janker,4727,christoph janker,156443,19
32722,324760,kilian jakob,13403,killian jakob,236675,19
32723,161079,julian gunther schmidt,10382,julian gunther schmidt,225075,19
32724,334992,jonathan klinsmann,14192,jonathan klinsmann,239742,19
32725,265504,firmin mubele,3680,firmin ndombe mubele,218970,19
32726,127140,jonathan ligali,7832,jonathan ligali,199764,19
32727,290872,jeremie porsan clemente,13176,jeremie porsan clemente,224032,19
32728,114093,greg cunningham,2310,greg cunningham,198190,19
32729,138049,christophe kerbrat,1127,christophe kerbrat,204338,19
32730,56820,jeremy sorbon,2663,jeremy sorbon,167936,19
32731,523606,cleylton,8582,jose cleylton de morais dos santos,240114,19
32732,312017,ramadan sobhi,2089,ramadan sobhi ramadan ahmed,233601,19
32733,566349,matty daly,15559,matty daly,244673,19
32734,287528,connor mahoney,8177,connor mahoney,220045,19
32735,223047,emerson hyndman,8118,emerson hyndman,215818,19
32736,36939,marc pugh,3993,marc pugh,166838,19
32737,121398,tommy smith,2886,tommy smith,203783,19
32738,49501,elias kachunga,4246,elias kachunga,201514,19
32739,296359,felix eboa eboa,4654,felix eboa eboa,239210,19
32740,278092,jack payne,7127,jack payne,216467,19
32741,324806,jeremy livolant,13293,jeremy livolant,231753,19
32742,56054,accioly,7553,danildo jose sao pedro accioly filho,136069,19
32743,290290,rui silva,9650,rui pedro oliveira da silva,239917,19
32744,59372,clemente,8123,paulo clemente ventura raimundo,216103,19
32745,252712,martin chrien,7466,martin chrien,239465,19
32746,34576,joao pedro,6543,joao pedro azevedo silva,18121,19
32747,25506,pedro pacheco,6791,pedro miguel salgadinho pacheco de melo,194946,19
32748,200777,alex pritchard,2374,alex david pritchard,205351,19
32749,67283,ben hamer,6604,ben hamer,170008,19
32750,85861,diogo santos,9710,diogo de almeida santos,243609,19
32751,38383,danny williams,4195,daniel williams,198194,19
32752,453594,adama diakhaby,2584,adama salimou diakhaby,234924,19
32753,285551,joel coleman,12222,joel coleman,219795,19
32754,55125,chris lowe,2884,chris jorg lowe,203544,19
32755,245034,jon gorenc stankovic,13213,jon gorenc stankovic,226129,19
32756,67431,michal zyro,6831,michal zyro,200346,19
32757,285583,harry burgoyne,12363,harry james burgoyne,228385,19
32758,129067,ethan ebanks landell,8942,ethan reid ebanks landell,201958,19
32759,112668,tomer hemed,4277,tomer hemed,204276,19
32760,61573,jonathan hogg,1312,jonathan hogg,183546,19
32761,51528,bruno,2145,bruno saltor grau,145047,19
32762,122115,vincent sasso,6715,vincent julien sasso,188538,19
32763,79128,braga,3911,bruno manuel araujo braga,8205,19
32764,283472,abdiel arroyo,10591,abdiel arroyo molinar,235252,19
32765,58181,nelson lenho,4171,nelson ricardo cerqueira rodrigues lenho,193695,19
32766,64992,issam el adoua,4925,issam el adoua,192555,19
32767,261365,michel douglas,8036,michel douglas guedes,212986,19
32768,36211,marco pinto,7621,marco antonio garcia pinto,171743,19
32769,154652,merlin tandigora,7835,merlin koumba abdoulaye tandigora,199963,19
32770,347204,nuno tomas,7335,nuno miguel adro tomas,231142,19
32771,57842,christopher schindler,834,christopher schindler,200607,19
32772,386315,nathael julan,8393,nathael julan,230568,19
32773,66413,franck tabanou,3348,franck tabanou,188696,19
32774,157491,jordan ikoko,2409,jordan ikoko,210394,19
32775,601816,degui koita,8630,degui koita,243907,19
32776,452877,mehdi merghem,14875,mehdi merghem,240259,19
32777,18981,rodrigo defendi,3972,rodrigo defendi,158685,19
32778,197604,filipe chaby,5159,carlos filipe fonseca chaby,212229,19
32779,33754,alex smithies,2735,alex smithies,184436,19
32780,132060,jorge fellipe,8472,jorge fellipe de oliveira figueiro,234670,19
32781,125735,luis farina,6894,luis carlos farina olivera,203863,19
32782,261244,le tong,11358,tong le ,224465,19
32783,164230,nicolas benezet,1826,nicolas benezet,202035,19
32784,5672,etienne didot,2130,etienne didot,49488,19
32785,453575,jorge segura,9390,jorge andres segura portocarrero,228770,19
32786,76799,miguel britos,2244,miguel angel britos cabrera,189067,19
32787,136501,kadeem harris,9970,kadeem raymond mathurin harris,197170,19
32788,467599,ben wilmot,15367,ben wilmot,238389,19
32789,38780,vitor gomes,4092,vitor hugo gomes da silva,186748,19
32790,55742,harry arter,1322,harry nicholas arter,184469,19
32791,120241,jazz richards,5810,ashley richards,193303,19
32792,4190,brian murphy,10819,brian murphy,140420,19
32793,195680,joe ralls,2364,joe ralls,204464,19
32794,79723,sean morrison,2233,sean morrison,187033,19
32795,126014,leandro bacuna,5849,leandro jones johan bacuna,198133,19
32796,61694,neil etheridge,3395,neil leonard dula etheridge,193186,19
32797,93626,stuart okeefe,9910,stuart antony alan okeefe,189492,19
32798,66994,gary madine,5726,gary madine,184707,19
32799,238185,rhys healey,13072,rhys james evitt healey,212994,19
32800,104586,lee tomlin,4021,lee tomlin,172904,19
32801,63821,aron gunnarsson,2769,aron einar malmquist gunnarsson,189167,19
32802,169555,callum paterson,4345,callum thomas owen paterson,210724,19
32803,377605,hamdou elhouni,9412,hamdou mohamed elhouni,229797,19
32804,344004,cameron coxe,17404,cameron terry coxe,239893,19
32805,199528,josh murphy,5965,josh murphy,206083,19
32806,28984,sol bamba,1659,souleymane bamba,172425,19
32807,90964,joe bennett,4132,joe bennett,190430,19
32808,34559,matthew connolly,7608,matthew connolly,167694,19
32809,347439,jack mckay,16118,jack mckay,226105,19
32810,411379,killian sanson,10512,killian sanson,231842,19
32811,233789,okacha hamzaoui,6454,okacha hamzaoui,235409,19
32812,352847,mauro cerqueira,10475,mauro rafael geral cerqueira,229741,19
32813,45448,felipe lopes,5728,felipe aliste lopes,184820,19
32814,194547,vitor goncalves,5244,vitor bruno rodrigues goncalves,218736,19
32815,213510,jota garces,4317,joao tiago serrao garces,207762,19
32816,58993,junior hoilett,1729,david junior hoilett,189462,19
32817,192740,aleksandar palocevic,5567,aleksandar palocevic,244582,19
32818,411416,bryan passi,10638,bryan passi,237368,19
32819,125409,nathaniel mendez laing,4184,nathaniel mendez laing,194964,19
32820,55253,diego barcelos,4695,diego de lima barcelos,135576,19
32821,418615,lucas franca,11592,lucas oliveira de franca,235574,19
32822,234764,nuno campos,6999,nuno vieira campos,210557,19
32823,215525,diogo coelho,4344,diogo alexis rodrigues coelho ozcakmak,210560,19
32824,401768,wesly decas,13674,wesly roberto decas,244716,19
32825,517518,arthur,8636,arthur henrique vieira araujo,244215,19
32826,188669,sergio marakis,8990,sergio romeo marakis,205216,19
32827,27470,stephane mbia,1643,stephane mbia etoundi,164959,19
32828,354232,hakim el mokeddem,10788,hakim el mokeddem,244402,19
32829,170460,jessy pi,6118,jessy pi,214991,19
32830,58097,john bostock,4849,john joseph bostock,184387,19
32831,170903,steeve yago,3545,steeve yago,207746,19
32832,111528,anthony goncalves,4163,anthony goncalves,193147,19
32833,443683,ohoulo framelin,12511,ohoulo framelin,235483,19
32834,12814,julian speroni,3920,julian speroni,49212,19
32835,406634,matt oriley,16943,matthew sean oriley,240734,19
32836,227183,sam gallagher,6086,sam gallagher,213905,19
32837,170322,jonathan williams,4993,jonathan peter williams,198776,19
32838,123160,marc vidal,6783,marc vidal,193889,19
32839,126321,carl jenkinson,5878,carl jenkinson,200841,19
32840,173483,nahki wells,5036,nahki wells,202686,19
32841,22491,anders lindegaard,6553,anders rosenkrantz lindegaard,135043,19
32842,4072,peter crouch,2612,peter crouch,51257,19
32843,34691,stephen ward,1271,stephen robert ward,165321,19
32844,385922,ntumba massanka,16503,ntumba massanka,230887,19
32845,48078,sam vokes,1295,samuel michael vokes,179746,19
32846,3306,jonathan walters,3204,jonathan walters,138436,19
32847,208244,brendan galloway,7993,brendan joel zibusiso galloway,209852,19
32848,154287,todd kane,5944,todd kane,204847,19
32849,5658,petr cech,215,petr cech,48940,19
32850,397099,jordi osei tutu,16534,jordi osei tutu,233442,19
32851,287247,krystian bielik,12306,krystian bielik,224763,19
32852,39679,marouane fellaini,570,marouane fellaini bakkioui,176944,19
32853,33544,antonio valencia,222,luis antonio valencia mosquera,167905,19
32854,54890,leonardo ulloa,2658,jose leonardo ulloa,165788,19
32855,271997,callum elder,10229,callum roddie elder,215412,19
32856,37442,danny simpson,2171,danny simpson,169600,19
32857,148657,tomas kalas,3462,tomas kalas,201122,19
32858,19368,mousa dembele,116,mousa sidi yaya dembele,162240,19
32859,258912,luke amos,10525,luke amos,232250,19
32860,385918,aiden oneill,12416,aiden oneill,230888,19
32861,67355,ashley williams,1269,ashley williams,163824,19
32862,142022,marcelo dalo,10281,marcelo amado dalo taritolay,220191,19
32863,242644,moses makasi,13199,kusu moses makasi,225623,19
32864,291544,jordan hugill,3703,jordan hugill,220862,19
32865,340990,alfie jones,13389,alfie jones,236315,19
32866,125868,pape souare,4939,pape ndiaye souare,193475,19
32867,11680,rob green,3194,robert green,101880,19
32868,244130,sullay kaikai,8033,sullay borbor kaikai,212493,19
32869,70950,mohamed diame,1716,mohamed diame,188556,19
32870,288952,callum roberts,13947,callum roberts,226822,19
32871,207015,vincent janssen,1549,vincent janssen,226537,19
32872,464990,arton zekaj,14379,arton zekaj,244529,19
32873,144303,lazar markovic,2427,lazar markovic,212125,19
32874,272619,romain cagnon,16217,romain cagnon,237133,19
32875,23338,asier riesgo,2615,asier riesgo unamuno,110974,19
32876,46215,javi guerra,4702,javier guerra rodriguez,139597,19
32877,60543,mathieu gorgelin,6822,mathieu gorgelin,199721,19
32878,28845,andrea raggi,1639,andrea raggi,163407,19
32879,248054,christopher martins pereira,10524,christopher martins pereira,232192,19
32880,59783,franco di santo,1331,franco matias di santo,186405,19
32881,461258,gabriel nunes,12819,gabriel nunes da cunha,244992,19
32882,91296,assis,7777,assis giovanaz,193076,19
32883,288498,matheus indio,8396,matheus da cunha gomes,230789,19
32884,280283,raphael silva,10258,raphael da silva arruda,217709,19
32885,245030,milan gajic,4561,milan gajic,229782,19
32886,118129,federico falcone,7090,federico matias falcone,214721,19
32887,229292,edvinas gertmonas,12341,edvinas gertmonas,226656,19
32888,39906,romain danze,2688,romain danze,178251,19
32889,391921,namakoro diallo,14712,namakoro diallo,233829,19
32890,289216,stephane sparagna,4517,stephane sparagna,224810,19
32891,182963,lass bangoura,6889,alhassane bangoura,203528,19
32892,86804,andre claro,7122,andre filipe claro de jesus,216102,19
32893,103890,luis advincula,2365,luis jan piers advincula castrillon,204539,19
32894,58497,alberto garcia,2229,alberto garcia cabrera,186681,19
32895,47647,gorka elustondo,3267,gorka elustondo urkola,172285,19
32896,128488,alejandro galvez,1803,alejandro galvez jimena,199487,19
32897,189458,emiliano velazquez,2514,emiliano daniel velazquez maldonado,225299,19
32898,253839,alvaro medran,1937,alvaro medran just,212476,19
32899,63252,tomas hubocan,3330,tomas hubocan,186253,19
32900,222636,florian escales,14029,florian escales,232410,19
32901,495669,lamine diaby fadiga,11847,mohamed lamine diaby fadiga,244762,19
32902,453597,vincent marcel,5476,vincent marcel,235381,19
32903,238720,jerome prior,4485,jerome prior,222411,19
32904,452803,over mandanda,11745,over mandanda,240752,19
32905,8885,jaroslav plasil,3197,jaroslav plasil,112244,19
32906,127188,maxime dupe,5065,maxime dupe,204513,19
32907,90368,yassine el ghanassy,4133,yassine el ghanassy,190516,19
32908,540676,thomas carrique,11762,thomas carrique,241505,19
32909,174089,santy ngom,8605,santy ngom,241595,19
32910,190780,emiliano sala,1129,emiliano sala,204819,19
32911,503327,teddy okou,17212,teddy lia okou,240503,19
32912,225004,valentin vada,2484,valentin vada,220609,19
32913,228999,alexis alegue,14002,alexis alegue elandi,231346,19
32914,175961,ole selnaes,1857,ole kristian selnaes,204612,19
32915,288371,markel areitio,10613,markel areitio cedrun,235990,19
32916,255495,unai elgezabal,8450,unai elgezabal udondo,233588,19
32917,286849,jordi calavera,3796,jordi calavera espinach,229896,19
32918,638588,martin pascual,16407,martin pascual castillo,244919,19
32919,235840,pedro pinto,5474,pedro manuel da mota pinto,235257,19
32920,225742,miguel rodrigues,3578,miguel fernando pereira rodrigues,210555,19
32921,349443,ricardo ryller,3903,ricardo ryller ribeiro lino silva,242143,19
32922,223917,sebastian rincon,5157,sebastian rincon lucumi,212156,19
32923,258032,yuri ribeiro,2106,yuri oliveira ribeiro,237211,19
32924,227873,hugo basto,6309,hugo cerqueira pinto basto,227725,19
32925,353253,caleb gomina,8315,caleb salifu gomina,226736,19
32926,291968,neto,3865,angelo pelegrinelli neto,235226,19
32927,378866,alan schons,8358,alan eduardo schons,229248,19
32928,306143,valdumar,12798,valdumar augusto te,244545,19
32929,145602,nicolas castillo,1157,nicolas ignacio castillo mora,212878,19
32930,374778,ricardo almeida,12322,ricardo almeida ribeiro,225431,19
32931,390942,quentin braat,10509,quentin braat,231720,19
32932,153207,william,1835,william alves de oliveira,202395,19
32933,72939,bruno gallo,4889,bruno vieira gallo de oliveira,189425,19
32934,105299,filipe brigues,8851,filipe manuel nunes brigues,191130,19
32935,396441,mika borges,11850,micael filipe correia borges,245071,19
32936,248901,platiny,5470,higor inacio platiny de oliveira rodrigues,234957,19
32937,305464,joao kuspiosz,8275,joao paulo kuspiosz,224541,19
32938,311867,jefferson,3889,jefferson de jesus santos,239670,19
32939,548656,joao paredes,7526,joao diogo marques paredes,244888,19
32940,22785,ricardo nunes,1304,ricardo jorge novo nunes,182736,19
32941,187896,luis martins,5082,luis carlos ramos martins,205669,19
32942,182710,joao teixeira,3719,joao rafael de brito teixeira,222832,19
32943,63265,igor lewczuk,2763,igor lewczuk,188762,19
32944,50143,jonas,122,jonas goncalves oliveira,176769,19
32945,147128,cristian lema,2453,cristian franco lema,215228,19
32946,192507,leonardo,11108,leonardo navacchio,207833,19
32947,346879,marcel,11667,marcel henrique garcia alves pereira,238863,19
32948,84535,eduardo salvio,357,eduardo antonio salvio,190972,19
32949,291007,felipe macedo,6189,felipe francisco macedo,220636,19
32950,595011,nedeljko stojisic,15025,nedeljko stojisic,244421,19
32951,543409,taofiq jibril,6540,taofiq jibril,245411,19
32952,66008,renan bressan,1450,renan bardini bressan,207412,19
32953,73852,fredy montero,1361,fredy henkyer montero munoz,190919,19
32954,110074,bruno cesar,1755,bruno cesar zanaki,192202,19
32955,145416,junior tallo,3469,tallo gadi celi carmel junior,201380,19
32956,74550,jefferson,789,jefferson moreira nascimento,188086,19
32957,134608,helder tavares,6345,helder luis lopes vieira tavares,229327,19
32958,75296,radosav petrovic,1385,radosav petrovic,195087,19
32959,351245,nego tembeng,8570,azougha tembeng abenego,239483,19
32960,426325,pablo sabbag,12460,pablo david sabbag daccarett,233078,19
32961,376306,wellington carvalho,6237,wellington nascimento carvalho,223345,19
32962,198859,joao schmidt,3577,joao felipe schmidt urbano,210533,19
32963,321934,silverio,11316,silverio junio goncalves da silva,222599,19
32964,40858,nuno andre coelho,4049,nuno andre da silva coelho,178684,19
32965,339839,ibson melo,7475,ibson pereira de melo,239855,19
32966,292733,icaro,8471,icaro do carmo silva,234433,19
32967,148656,rafael broetto,8531,rafael broetto henrique,237508,19
32968,295310,dele alampasu,13360,dele sunday alampasu,234993,19
32969,130635,vitor bruno,6254,vitor bruno ramos goncalves,223966,19
32970,159570,bruno nascimento,6014,bruno andrade de toledo nascimento,209444,19
32971,430121,everton,9465,everton nascimento de mendonca,232122,19
32972,13222,tiago gomes,6561,tiago henrique damil gomes,138981,19
32973,262999,cristian arango,6162,cristian daniel arango duque,217998,19
32974,178942,bruno brigido,6089,bruno brigido de oliveira,213952,19
32975,124384,joao silva,9232,joao pedro pereira silva,220127,19
32976,107444,antonio briseno,5797,antonio briseno vazquez,192114,19
32977,314989,joao tavares,12654,joao tavares almeida,240136,19
32978,240773,edson farias,6273,edson rodrigues farias,225294,19
32979,255944,guillermo celis,3628,guillermo leon celis montiel,214323,19
32980,130622,tiago mesquita,5392,tiago manuel oliveira mesquita,229533,19
32981,257135,kodo alphonse,11255,kodo kasse alphonse,218740,19
32982,119183,jose valencia,7952,jose adolfo valencia arrechea,207428,19
32983,454126,iduitua david,11595,iduitua david,235838,19
32984,100127,cristiano figueiredo,6917,cristiano pereira figueiredo,205068,19
32985,468272,gustavo cascardo,5566,gustavo cascardo de assis,244516,19
32986,596308,savio roberto,10789,savio roberto juliao figueiredo,244414,19
32987,517669,allef,11706,allef de andrade rodrigues,239918,19
32988,344541,ze pedro,12626,jose pedro ferreira costa leite,239486,19
32989,83485,nuno reis,4188,nuno miguel pereira reis,197062,19
32990,332612,emmanuel boateng,1540,emmanuel okyere boateng,224540,19
32991,59323,cristhian stuani,450,cristhian ricardo stuani curbelo,186537,19
32992,66099,carles planas,1814,carles planas antolinez,200517,19
32993,141835,alvaro vazquez,2341,alvaro vazquez garcia,201403,19
32994,263627,carlos vigaray,3713,carlos martin vigaray,221923,19
32995,145692,rafael crivellaro,5834,rafael schuler crivellaro,195838,19
32996,30677,gustavo cabral,990,gustavo daniel cabral caceres,165536,19
32997,51046,hector moreno,1284,hector alfredo moreno herrera,173432,19
32998,181619,robert mazan,7268,robert mazan,227936,19
32999,463332,emmanuel apeh,9669,emmanuel apeh,240846,19
33000,273000,junior alonso,3030,junior osmar ignacio alonso mujica,220337,19
33001,207924,jozabed sanchez,1144,jozabed sanchez ruiz,210214,19
33002,524937,alex dominguez,12743,alejandro dominguez romero,243201,19
33003,340205,gorka guruzeta,8407,gorka guruzeta rodriguez,231184,19
33004,54245,markel susaeta,459,markel susaeta laskurain,189354,19
33005,131090,diego reyes,1078,diego antonio reyes rosales,192012,19
33006,71835,jon ander serantes,1425,jon ander serantes simon,202410,19
33007,193938,diego rolan,1947,diego alejandro rolan silva,213114,19
33008,75127,ezequiel munoz,4091,ezequiel matias munoz,186695,19
33009,571079,facundo garcia,16291,facundo garcia,241146,19
33010,58576,miguel layun,763,miguel arturo layun prado,178322,19
33011,249303,dennis eckert ayensa,11688,dennis yerai eckert ayensa,239323,19
33012,40428,manuel iturra,2186,manuel rolando iturra urrutia,176903,19
33013,5856,daniele bonera,1234,daniele bonera,45595,19
33014,37917,nabil el zhar,1311,nabil el zhar,183526,19
33015,7922,sergio garcia,960,sergio garcia de la fuente,135697,19
33016,221899,leo baptistao,654,leonardo carrilho baptistao,205976,19
33017,73636,hernan perez,1090,hernan arsenio perez gonzalez,193887,19
33018,282689,seung ho paik,8527,baegseungho seung ho paik,237424,19
33019,132921,aday benitez,1801,francesc aday benitez caraballo,198843,19
33020,342218,yhoan andzouana,16149,yhoan many andzouana,231526,19
33021,75287,seydou doumbia,1344,seydou doumbia,188428,19
33022,293383,eric montes,17093,eric montes arce,245519,19
33023,255284,alex granell,688,alejandro granell nogue,223682,19
33024,223720,jose aurelio suarez,8258,jose aurelio suarez garcia,224010,19
33025,7874,gorka iraizoz,1236,gorka iraizoz moreno,114764,19
33026,385084,fran manzanara,11750,francisco jesus lopez de la manzanara delgado,241140,19
33027,478426,genis montolio,14250,genis montolio lafuente,241855,19
33028,126516,antonio luna,2319,antonio manuel luna rodriguez,199157,19
33029,114365,luke brattan,7824,nathan luke brattan,199159,19
33030,339253,daniel grimshaw,17117,daniel james grimshaw,224947,19
33031,74228,marc muniesa,2284,marc muniesa martinez,192766,19
33032,41281,nicolas pareja,743,nicolas martin pareja,165501,19
33033,396324,carlos isaac,11802,carlos isaac munoz obejero,243080,19
33034,70280,peniel mlapa,6778,peniel kokou mlapa,193749,19
33035,79127,mitchell te vrede,6829,mitchell te vrede,200235,19
33036,342013,trevor david,13365,trevor david,235147,19
33037,56415,denis mahmudov,9252,denis mahmudov,221356,19
33038,207048,mickey van der hart,7974,mickey van der hart,208782,19
33039,76085,erik israelsson,10906,erik gustav roger israelsson,183993,19
33040,288353,kasper oldenburger,16379,kasper oldenburger,244180,19
33041,88387,alexander bannink,8896,alexander bannink,198144,19
33042,538939,kjelt engbers,16380,kjelt engbers,244199,19
33043,19299,peter van der vlag,15596,peter van der vlag,28157,19
33044,71082,wout droste,7115,wout droste,215592,19
33045,187301,yoell van nieff,6962,yoell van nieff,208602,19
33046,273054,vincent vermeij,8135,vincent vermeij,216823,19
33047,387218,zeki erkilinc,12670,zeki erkilinc,240742,19
33048,232219,brandley kuwas,2052,brandley mack olien kuwas,228666,19
33049,401025,delano grootenhuis,15866,delano grootenhuis,239562,19
33050,538957,rob deiman,17037,rob deiman,244198,19
33051,44588,nicklas pedersen,6618,nicklas pedersen,172470,19
33052,314915,siebe horemans,12507,siebe horemans,235222,19
33053,247590,stef gronsveld,13254,stef gronsveld,229156,19
33054,226739,anthony caceres,10130,anthony caceres,209886,19
33055,56325,gersom klok,11814,gersom klok,243676,19
33056,158360,nico neidhart,11166,nico neidhart,211982,19
33057,513539,emil bijlsma,16696,emil bijlsma,243679,19
33058,61854,tim siekman,14992,tim siekman,243677,19
33059,95603,jason bourdouxhe,10907,jason bourdouxhe,184175,19
33060,7288,diederik boer,3912,diederik boer,9833,19
33061,470618,denis genreau,16213,denis genreau,236890,19
33062,187295,cas peters,8145,cas peters,218062,19
33063,187598,terell ondaan,7995,terell ondaan,210011,19
33064,79193,ali messaoud,7838,ali messaoud,200233,19
33065,50104,dean bouzanis,9853,dean anthony bouzanis,181468,19
33066,43759,luigi bruins,4017,luigi maud bruins,172475,19
33067,273547,maarten de fockert,10359,maarten de fockert,224175,19
33068,4533,anouar hadouir,8670,anouar hadouir,137686,19
33069,235234,jinty caenepeel,9214,jinty caenepeel,217313,19
33070,205655,elias mar omarsson,10435,elias mar omarsson,227509,19
33071,347038,thomas oude kotte,11549,thomas oude kotte,233711,19
33072,568378,redouan el hankouri,16425,redouan el hankouri,245365,19
33073,203558,herve matthys,13173,herve matthys,223931,19
33074,517619,mats van kins,13551,mats van kins,241575,19
33075,32029,dorian dervite,7701,dorian dervite,184288,19
33076,447827,tim van de berg,14743,tim van de berg,235325,19
33077,338793,grad damen,14830,grad damen,238852,19
33078,64507,mikhail rosheuvel,10126,mikhail rosheuvel,209662,19
33079,111184,dico koppers,7912,dico koppers,204386,19
33080,139304,karol mets,9363,karol mets,226506,19
33081,106634,pele van anholt,5934,kingsley pele van anholt,204332,19
33082,470910,marwin reuvers,14240,marwin reuvers,241408,19
33083,400671,daan klomp,15392,daan klomp,239348,19
33084,185566,anouar kali,5043,anouar kali,203446,19
33085,234910,giovanni korte,9066,giovanni korte,210213,19
33086,521634,karol niemczycki,15878,karol niemczycki,240170,19
33087,250591,arno verschueren,9321,arno verschueren,224163,19
33088,4452,robbie haemhouts,12848,robbie haemhouts,134968,19
33089,338031,jurich carolina,12799,jurich christopher alexander carolina,244564,19
33090,86270,kai heerings,7935,kai heerings,205672,19
33091,80702,mark birighitti,9899,mark birighitti,188278,19
33092,165012,jose rodriguez,2936,jose rodriguez martinez,210111,19
33093,31025,dirk marcellis,5710,dirk marcellis,183736,19
33094,308810,ruben ramirez,9728,ruben alejandro ramirez dos ramos,244305,19
33095,85670,lars hutten,8926,lars hutten,200505,19
33096,146167,anthony syhre,9120,anthony syhre,212385,19
33097,336160,andrija novakovich,8241,andrija novakovich,223157,19
33098,203939,robin van der meer,9322,robin van der meer,224217,19
33099,119032,axel borgmann,11361,axel borgmann,224661,19
33100,96472,ralf seuntjens,9605,ralf seuntjens,237892,19
33101,62085,jerold promes,6599,jerold promes,165064,19
33102,140790,tino sven susic,4221,tino sven susic,199809,19
33103,187296,moreno rutten,9004,moreno rutten,205999,19
