,player_id,name,clubs,fifa_index,name_compare,fifa_clubs,sofifa_id
2192,216872,francesco zampano,"['delfino-pescara-1936', 'udinese-calcio', 'frosinone-calcio']",5248,francesco filippo zampano,Frosinone,219655
2193,109110,nicolo brighenti,['frosinone-calcio'],4168,nicolo brighenti,Frosinone,193333
2194,104290,alessandro iacobucci,"['parma-calcio-1913', 'frosinone-calcio']",7855,alessandro iacobucci,Frosinone,201352
2195,131248,joel campbell,"['fc-arsenal', 'fc-villarreal', 'sporting-lissabon', 'real-betis-sevilla', 'frosinone-calcio']",1439,joel nathaniel campbell samuels,Frosinone,204713
2196,287663,luca valzania,"['cesena-fc', 'atalanta-bergamo', 'frosinone-calcio']",6213,luca valzania,Atalanta,222355
2197,140559,raffaele maiello,"['fc-empoli', 'frosinone-calcio']",4978,raffaele maiello,Frosinone,198223
2198,39690,danilo soddimo,['frosinone-calcio'],5677,danilo soddimo,Frosinone,177906
2199,61511,camillo ciano,['frosinone-calcio'],1819,camillo ciano,Frosinone,201313
2200,84921,lorenzo ariaudo,"['us-sassuolo', 'fc-empoli', 'frosinone-calcio']",3357,lorenzo ariaudo,Frosinone,189436
2201,61770,emanuele terranova,"['us-sassuolo', 'frosinone-calcio']",3314,emanuele terranova,US Cremonese,183671
2202,29605,daniel ciofani,['frosinone-calcio'],2691,daniel ciofani,Frosinone,178475
2203,22673,emil hallfreesson,"['hellas-verona', 'udinese-calcio', 'frosinone-calcio']",3200,emil hallfredsson,Frosinone,133249
2204,7101,paolo sammarco,['frosinone-calcio'],6572,paolo sammarco,Frosinone,149572
2205,119369,federico dionisi,['frosinone-calcio'],2675,federico dionisi,Frosinone,173132
2206,164091,marco capuano,"['cagliari-calcio', 'fc-crotone', 'frosinone-calcio']",4247,marco capuano,Frosinone,201529
2207,198613,stefan simic,"['royal-excel-mouscron', 'fc-crotone', 'ac-mailand', 'frosinone-calcio']",3026,stefan simic,AC Milan,219591
2208,138584,luka krajnc,"['cesena-fc', 'sampdoria-genua', 'frosinone-calcio']",4296,luka krajnc,Frosinone,205556
2209,315846,luca matarese,['frosinone-calcio'],14194,luca matarese,Frosinone,239821
2210,163223,mirko gori,['frosinone-calcio'],5323,mirko gori,Frosinone,224314
2211,165722,antonio di gaudio,"['carpi-fc-1909', 'parma-calcio-1913']",2463,antonio di gaudio,Parma,216079
2212,43217,pierluigi frattali,['parma-calcio-1913'],7646,pierluigi frattali,Parma,177340
2213,167444,luca paganini,['frosinone-calcio'],7217,luca rudolf paganini,Frosinone,224315
2214,284604,mattia finotto,['spal'],10587,mattia finotto,Cittadella,235133
2215,327326,giacomo poluzzi,['spal'],16227,giacomo poluzzi,SPAL,237615
2216,226093,lorenco simic,"['goverla-uzhgorod', 'spal']",8537,lorenco simic,SPAL,237594
2217,75076,everton luiz,['spal'],7991,everton luiz guimaraes bilher,SPAL,209737
2218,165900,federico viviani,"['hellas-verona', 'fc-bologna', 'spal', 'frosinone-calcio']",1429,federico viviani,SPAL,202828
2219,84835,emanuele giaccherini,"['afc-sunderland', 'fc-bologna', 'ssc-neapel', 'chievo-verona']",1084,emanuele giaccherini,Chievo Verona,192841
2220,47065,filip dordevic,"['lazio-rom', 'chievo-verona']",2225,filip dordevic,Chievo Verona,186524
2221,36356,marco andreolli,"['inter-mailand', 'fc-sevilla', 'cagliari-calcio', 'chievo-verona']",2175,marco andreolli,Cagliari,172835
2222,195051,gianluca gaudino,"['fc-bayern-munchen', 'chievo-verona']",6267,gianluca gaudino,Chievo Verona,224925
2223,290754,malick mbaye,"['carpi-fc-1909', 'chievo-verona']",10297,maodo malick mbaye,Carpi,221562
2224,199941,andrea beghetto,"['genua-cfc', 'spal', 'frosinone-calcio']",10594,andrea beghetto,Frosinone,235328
2225,205677,luca garritano,"['cesena-fc', 'chievo-verona']",4375,luca garritano,Cosenza,212446
2226,38591,nicolas frey,['chievo-verona'],5681,nicolas sebastian frey,Chievo Verona,178430
2227,24606,bostjan cesar,['chievo-verona'],2619,bostjan cesar,Chievo Verona,139274
2228,28936,riccardo meggiorini,['chievo-verona'],2240,riccardo meggiorini,Chievo Verona,188506
2229,21891,stefano sorrentino,"['palermo-fc', 'chievo-verona']",406,stefano sorrentino,Chievo Verona,49031
2230,169533,alejandro rodriguez,"['cesena-fc', 'sampdoria-genua', 'fc-empoli']",4251,alejandro rodriguez de miguel,Empoli,201883
2231,96766,cristian galano,['parma-calcio-1913'],3494,cristian galano,Foggia,203672
2232,163683,manuel pucciarelli,"['fc-empoli', 'chievo-verona']",2378,manuel pucciarelli,Chievo Verona,205735
2233,22140,domenico maietta,"['fc-bologna', 'fc-empoli']",3202,domenico maietta,Empoli,137774
2234,5868,matteo brighi,"['us-sassuolo', 'fc-bologna', 'fc-empoli']",4684,matteo brighi,Empoli,45605
2235,253857,alessandro piu,"['fc-empoli', 'carpi-fc-1909']",11466,alessandro piu,Carpi,230145
2236,158463,lorenzo lollo,"['carpi-fc-1909', 'fc-empoli']",3562,lorenzo lollo,Empoli,209407
2237,45565,luca antonelli,"['genua-cfc', 'ac-mailand', 'fc-empoli']",1283,luca antonelli,Empoli,173204
2238,147031,joel untersee,['fc-empoli'],10150,joel untersee,Empoli,211322
2239,231381,andrea fulignati,"['palermo-fc', 'fc-empoli']",7159,andrea fulignati,Empoli,220720
2240,23284,manuel pasqual,"['ac-florenz', 'fc-empoli']",2632,manuel pasqual,Empoli,154634
2241,268426,arnel jakupovic,['fc-empoli'],16512,arnel jakupovic,Empoli,231606
2242,56912,levan mchedlidze,['fc-empoli'],4857,levan mchedlidze,Empoli,186272
2243,61757,nicola rigoni,['chievo-verona'],2258,nicola rigoni,Chievo Verona,190330
2245,74956,marcel buchel,"['fc-empoli', 'hellas-verona']",3422,marcel buchel,Empoli,198079
2246,261459,alef,"['sc-braga', 'aek-athen']",6085,alef dos santos saldanha,AEK Athens,213902
2247,339782,alessandro rossi,['lazio-rom'],8455,alessandro rossi,Lazio,233809
2248,372720,nicholas pierini,"['us-sassuolo', 'spezia-calcio']",14245,nicholas pierini,Spezia,241628
2249,19636,panagiotis kone,"['udinese-calcio', 'ac-florenz', 'fc-granada', 'aek-athen']",3271,panagiotis giorgios kone,Udinese Calcio,172882
2250,292422,simone pontisso,['udinese-calcio'],10458,simone pontisso,Udinese Calcio,228882
2251,52136,davide di gennaro,"['cagliari-calcio', 'lazio-rom']",3309,davide di gennaro,US Salernitana 1919,183414
2252,19694,dusan basta,['lazio-rom'],746,dusan basta,Lazio,167514
2253,249068,gabriele rolando,['sampdoria-genua'],9558,gabriele rolando,U.C. Sampdoria,235474
2254,312341,luca ravanelli,['us-sassuolo'],9744,luca ravanelli,Padova,245091
2255,168416,david ivan,['sampdoria-genua'],5204,ivan david rivas mendoza,Junior FC,214382
2256,399907,ognjen stijepovic,"['us-sassuolo', 'sampdoria-genua']",12755,ognjen stijepovic,U.C. Sampdoria,243510
2257,57657,andrea tozzo,"['hellas-verona', 'sampdoria-genua']",13783,andrea tozzo,Hellas Verona,204437
2258,289065,simone palombi,"['lazio-rom', 'us-lecce']",14058,simone palombi,Lecce,233808
2260,226080,anton kresic,['atalanta-bergamo'],10600,anton kresic,US Cremonese,235546
2261,315850,marco tumminello,"['as-rom', 'fc-crotone', 'atalanta-bergamo']",12436,marco tumminello,Atalanta,232064
2262,163600,emanuele suagher,"['carpi-fc-1909', 'atalanta-bergamo']",8132,emanuele suagher,Carpi,216789
2263,315856,christian capone,['atalanta-bergamo'],9657,christian capone,Pescara,240215
2264,297630,marco carraro,['atalanta-bergamo'],13509,marco carraro,Foggia,240216
2265,197744,nicolo fazzi,"['fc-crotone', 'atalanta-bergamo']",11312,nicolo fazzi,Livorno,222488
2266,389581,eyob zambataro,['atalanta-bergamo'],11840,eyob zambataro,Padova,244548
2267,162952,gaetano monachello,"['atalanta-bergamo', 'delfino-pescara-1936']",6133,gaetano monachello,Pescara,215751
2268,264514,luca vido,['atalanta-bergamo'],8534,luca vido,Perugia,237544
2269,315859,gabriele gori,['ac-florenz'],14890,gabriele gori,Foggia,240778
2270,5755,emiliano moretti,['fc-turin'],1604,emiliano moretti,Torino F.C.,46736
2271,255473,samuel gustafson,"['fc-turin', 'hellas-verona']",7053,samuel gustafson,Hellas Verona,213614
2272,61505,aleksandar prijovic,['paok-thessaloniki'],1732,aleksandar prijovic,PAOK,189757
2273,69004,yevgen khacheridi,"['dynamo-kiew', 'paok-thessaloniki']",1388,yevhen khacheridi,PAOK,195860
2274,166591,rodrigo rey,['paok-thessaloniki'],2449,rodrigo francisco jesus rey,PAOK,215069
2275,26582,panagiotis glykos,['paok-thessaloniki'],4080,panagiotis glykos,PAOK,185129
2276,399887,esteban rolon,"['fc-malaga', 'genua-cfc']",5425,esteban leonardo rolon,Genoa,231212
2277,409553,franco ferrari,"['brescia-calcio', 'genua-cfc']",9745,franco ferrari,Brescia,245144
2278,238654,jaime baez,"['spezia-calcio', 'ac-florenz']",11485,jaime baez stabile,Cosenza,231050
2280,362344,lorenzo callegari,"['fc-paris-saint-germain', 'genua-cfc']",11442,lorenzo callegari,Genoa,229195
2281,200190,alessandro capello,['cagliari-calcio'],9318,alessandro capello,Padova,224121
2282,334371,marcos curado,"['fc-crotone', 'genua-cfc']",7230,marcos curado,Crotone,224876
2283,136643,giannis gianniotas,"['asteras-tripolis', 'olympiakos-piraus', 'aek-athen']",5098,giannis gianniotas,ZZZZZ,207684
2284,67542,erik moran,"['athletic-bilbao', 'cd-leganes', 'aek-athen']",4252,erik moran arribas,AEK Athens,201991
2285,37795,astrit ajdarevic,"['standard-luttich', 'aek-athen']",3392,astrit ajdarevic,AEK Athens,193029
2286,342172,georgios giannoutsos,['aek-athen'],14857,georgios giannoutsos,AEK Athens,239867
2287,56703,simone padoin,"['juventus-turin', 'cagliari-calcio']",3926,simone padoin,Cagliari,102056
2288,196720,sam kelly,['hamilton-academical-fc'],15126,sam alexander kelly,Hamilton Academical FC,203830
2289,22609,scott boyd,"['ross-county-fc', 'kilmarnock-fc']",13712,scott boyd,Kilmarnock,163212
2290,291177,nicky cadden,['livingston-fc'],16366,nicky cadden,Livingston FC,243842
2291,156751,ian mcshane,"['ross-county-fc', 'st-mirren-fc']",13252,ian mcshane,St. Mirren,229062
2292,347895,cole kpekawa,"['queens-park-rangers', 'st-mirren-fc']",15192,cole kpekawa,St. Mirren,223953
2293,167254,dominic ball,['aberdeen-fc'],11306,dominic ball,Aberdeen,222396
2294,99235,niccolo giannetti,['cagliari-calcio'],5829,niccolo giannetti,Livorno,194783
2295,95950,graeme shinnie,"['inverness-caledonian-thistle-fc', 'aberdeen-fc']",2327,graeme shinnie,Aberdeen,200302
2296,344010,ryan harrington,['aberdeen-fc'],17530,ryan harrington,Aberdeen,245280
2297,314362,hayden coulson,['st-mirren-fc'],16855,hayden coulson,St. Mirren,230807
2298,62087,jordan kirkpatrick,['st-mirren-fc'],15111,jordan kirkpatrick,St. Mirren,193658
2299,33357,miranda,"['atletico-madrid', 'inter-mailand']",86,joao miranda de souza filho,Inter,168609
2300,354898,axel bakayoko,['inter-mailand'],15800,axel mohamed bakayoko,FC St. Gallen 1879,235841
2301,37138,adam eckersley,['st-mirren-fc'],11906,adam james eckersley,St. Mirren,169602
2302,67341,greg tansey,"['inverness-caledonian-thistle-fc', 'aberdeen-fc', 'ross-county-fc', 'st-mirren-fc']",7651,greg tansey,Aberdeen,177793
2303,3698,anton ferdinand,['st-mirren-fc'],9756,anton ferdinand,Southend United,53412
2304,111830,jack hamilton,"['heart-of-midlothian-fc', 'dundee-fc']",11162,jack hamilton,Dundee FC,211537
2305,37430,darren odea,['dundee-fc'],9798,darren odea,Dundee FC,163203
2306,186878,jordon forster,['dundee-fc'],14511,jordon john forster,Cheltenham Town,213318
2307,173592,john osullivan,['dundee-fc'],11130,john anthony james osullivan,Blackpool,209475
2308,127984,josh meekings,"['inverness-caledonian-thistle-fc', 'dundee-fc']",8983,josh meekings,Dundee FC,204622
2309,258199,ethan robson,['dundee-fc'],15249,ethan robson,Sunderland,230697
2310,174086,karl madianga,['dundee-fc'],13840,mayindou karl madianga,Dundee FC,214559
2311,210202,james horsfield,"['nac-breda', 'dundee-fc']",10287,james horsfield,Scunthorpe United,220654
2312,16631,ignazio abate,['ac-mailand'],747,ignazio abate,AC Milan,168312
2313,240958,jose mauri,"['parma-calcio-1913', 'ac-mailand', 'fc-empoli']",3691,jose agustin mauri,AC Milan,219998
2314,290733,gian filippo felicioli,"['ac-mailand', 'hellas-verona']",12369,gian filippo felicioli,Perugia,228651
2315,215390,gustavo gomez,['ac-mailand'],16330,gustavo adolfo carvajal gomez,America de Cali,242688
2316,39799,ivan strinic,"['dnipro-dnipropetrovsk', 'ssc-neapel', 'sampdoria-genua', 'ac-mailand']",2338,ivan strinic,AC Milan,201139
2317,19446,riccardo montolivo,['ac-mailand'],736,riccardo montolivo,AC Milan,159287
2318,36608,graham dorrans,"['west-bromwich-albion', 'norwich-city', 'glasgow-rangers', 'dundee-fc']",4015,graham dorrans,Rangers FC,171321
2319,322990,benjamin kallman,"['dundee-fc', 'vendsyssel-ff']",17095,benjamin kallman,Dundee FC,245582
2320,564594,cedwyn scott,['dundee-fc'],16917,cedwyn scott,Dundee FC,237866
2321,183744,jean alassane mendy,"['ksc-lokeren', 'dundee-fc']",11408,jean alassane mendy,Dundee FC,227871
2322,91327,roarie deacon,['dundee-fc'],12984,roarie milton ryan deacon,Dundee FC,202809
2323,54265,ryan mcgowan,"['dundee-united-fc', 'dundee-fc']",7742,ryan james mcgowan,Bradford City,190180
2324,61012,jamie ness,['dundee-fc'],9966,jamie ness,Plymouth Argyle,194998
2325,250870,seny dieng,['dundee-fc'],16244,seny timothy dieng,Stevenage,239358
2326,450838,matthew henvey,"['dundee-fc', 'st-johnstone-fc', 'hamilton-academical-fc']",16973,matthew henvey,Dundee FC,242321
2327,399455,jack lambert,['dundee-fc'],17655,jack lambert,Dundee FC,242473
2328,413494,elton ngwatala,['dundee-fc'],17015,elton ngwatala,Dundee FC,243583
2329,106641,kane hemmings,['dundee-fc'],10062,kane ruudi hemmings,Notts County,204860
2330,284875,callum crane,['livingston-fc'],16381,callum thomas crane,Livingston FC,244203
2331,95164,steven saunders,"['ross-county-fc', 'livingston-fc', 'partick-thistle-fc']",12000,steven saunders,Livingston FC,193546
2332,296443,jesse curran,['dundee-fc'],17332,jesse curran,Dundee FC,220853
2333,217757,jack byrne,"['sc-cambuur-leeuwarden', 'kilmarnock-fc']",8151,jack byrne,Oldham Athletic,218744
2334,121260,conor mcaleny,"['fc-everton', 'kilmarnock-fc']",12011,conor michael mcaleny,Fleetwood Town,197774
2335,12729,kris boyd,['kilmarnock-fc'],3190,kris boyd,Kilmarnock,49045
2336,360102,aaron comrie,"['hamilton-academical-fc', 'st-johnstone-fc']",17582,aaron comrie,St. Johnstone FC,235669
2337,293731,daniel higgins,"['heart-of-midlothian-fc', 'dundee-fc', 'motherwell-fc', 'kilmarnock-fc']",17178,daniel higgins,Kilmarnock,238334
2338,483545,tristan nydam,['st-johnstone-fc'],11616,tristan nydam,Ipswich Town,236710
2339,39533,genseric kusunga,"['cf-uniao-madeira', 'dundee-fc']",9773,genseric kusunga,Dundee FC,144037
2340,249063,ryan hardie,"['glasgow-rangers', 'livingston-fc']",13211,ryan hardie,Livingston FC,226084
2341,175841,ziggy gordon,"['hamilton-academical-fc', 'partick-thistle-fc']",11322,ziggy gordon,Hamilton Academical FC,223263
2342,603670,jacob marsden,['hamilton-academical-fc'],17154,jacob anthony marsden,Hamilton Academical FC,234953
2343,102040,delphin tshiembe,"['ac-horsens', 'hamilton-academical-fc']",13349,delphin dougie jerk tshiembe,Hamilton Academical FC,234473
2344,45594,tom taiwo,['hamilton-academical-fc'],13741,tom taiwo,Hamilton Academical FC,190200
2345,244252,steven boyd,"['hamilton-academical-fc', 'celtic-glasgow', 'livingston-fc']",17121,steven boyd,Hamilton Academical FC,226490
2346,43252,dougie imrie,['hamilton-academical-fc'],13737,dougie imrie,Hamilton Academical FC,186842
2347,4095,matthew kilgallon,['hamilton-academical-fc'],6560,matthew kilgallon,Bradford City,138413
2348,215580,rakish bingham,['hamilton-academical-fc'],13026,rakish phillip bingham,Hamilton Academical FC,209462
2349,22613,martin scott,['hamilton-academical-fc'],17623,scott anthony martin,Hibernian,240822
2350,74124,lennard sowah,"['fc-vestsjaelland', 'hamilton-academical-fc', 'heart-of-midlothian-fc']",12956,lennard adetey sowah,Hamilton Academical FC,196921
2351,337715,umar sadiq,"['as-rom', 'fc-bologna', 'fc-turin', 'nac-breda', 'glasgow-rangers']",7344,umar sadiq mesbah,Rangers FC,231627
2352,5947,daniele de rossi,['as-rom'],158,daniele de rossi,Roma,53302
2353,393753,egli kaja,['livingston-fc'],15714,egli kaja,Livingston FC,228596
2354,593088,aaron smith,['hamilton-academical-fc'],17231,aaron smith,Hamilton Academical FC,241433
2355,141871,stefan scougall,['st-johnstone-fc'],9273,stefan lewis scougall,St. Johnstone FC,221934
2356,7109,andrea barzagli,['juventus-turin'],113,andrea barzagli,Juventus,137186
2357,45124,medhi benatia,"['fc-bayern-munchen', 'juventus-turin']",60,medhi amine el mouttaqi benatia,Juventus,177509
2358,152481,fredrik brustad,['hamilton-academical-fc'],10905,fredrik brustad,Molde FK,183945
2359,240357,luca palmiero,['ssc-neapel'],14540,luca palmiero,Cosenza,220529
2360,286275,armando anastasio,['ssc-neapel'],14888,armando anastasio,Cosenza,240627
2361,42539,arnaud doum,"['akhisarspor', 'heart-of-midlothian-fc']",6646,arnaud gilles sutchuin doum,Heart of Midlothian,178233
2362,37372,mark milligan,['hibernian-fc'],3285,mark milligan,Hibernian,176992
2363,333275,serge atakayi,['glasgow-rangers'],14757,serge atakayi,Rangers FC,236348
2364,261738,joe dodoo,"['leicester-city', 'glasgow-rangers']",9196,joe dodoo,Blackpool,215864
2365,415970,joe worrall,['glasgow-rangers'],5422,joe worrall,Nottingham Forest,230708
2366,36657,lee wallace,['glasgow-rangers'],5622,lee wallace,Rangers FC,164766
2367,238585,declan john,"['glasgow-rangers', 'swansea-city']",5148,declan christopher john,Swansea City,211204
2368,70835,eduardo herrera,['glasgow-rangers'],6691,eduardo herrera aguirre,Santos Laguna,184777
2369,40567,gareth mcauley,"['west-bromwich-albion', 'glasgow-rangers']",3196,gareth mcauley,ZZZZZ,109852
2371,321403,kyle bradley,"['st-johnstone-fc', 'glasgow-rangers']",17597,kyle bradley,Rangers FC,238886
2372,529543,marko nikolic,['arsenal-kiew'],15665,marko nikolic,IF Brommapojkarna,222496
2373,24637,jonathan spector,['hibernian-fc'],3983,jonathan spector,Orlando City Soccer Club,162890
2374,475284,christian mbulu,['motherwell-fc'],15739,christian mbulu,Motherwell,230660
2375,136536,ryan bowman,['motherwell-fc'],11002,ryan michael bowman,Motherwell,197945
2376,95076,tom aldred,['motherwell-fc'],12930,tom aldred,Motherwell,190962
2377,213544,andy rose,['motherwell-fc'],11118,andy rose,Motherwell,208549
2378,433835,george newell,['motherwell-fc'],17564,george stephen newell,Motherwell,230700
2379,29006,ross mccormack,['motherwell-fc'],3961,ross mccormack,Aston Villa,155979
2380,173591,jamie maclaren,"['sv-darmstadt-98', 'hibernian-fc']",5160,jamie maclaren,Hibernian,212232
2381,258886,demetri mitchell,"['manchester-united', 'heart-of-midlothian-fc']",8523,demetri mitchell,Manchester United,237310
2382,255626,conor shaughnessy,"['heart-of-midlothian-fc', 'leeds-united']",11261,conor glynn shaughnessy,Leeds United,219551
2383,68331,conor sammon,"['heart-of-midlothian-fc', 'kilmarnock-fc', 'partick-thistle-fc', 'motherwell-fc']",10864,conor sammon,Motherwell,171881
2384,40875,malaury martin,['heart-of-midlothian-fc'],13722,malaury martin,Heart of Midlothian,177017
2385,381069,marcus godinho,['heart-of-midlothian-fc'],14748,marcus valdez pereira godinho,Heart of Midlothian,235573
2386,158697,gael bigirimana,"['motherwell-fc', 'hibernian-fc']",10003,gael bigirimana,Motherwell,200780
2387,148957,carl mchugh,['motherwell-fc'],12084,carl gerard mchugh,Motherwell,204787
2388,3580,aaron hughes,['heart-of-midlothian-fc'],9754,aaron hughes,Heart of Midlothian,17725
2389,9340,marvin compper,"['rasenballsport-leipzig', 'celtic-glasgow']",3264,marvin compper,Celtic,170231
2390,62246,emilio izaguirre,['celtic-glasgow'],6795,emilio arturo izaguirre giron,Celtic,196946
2391,7079,volkan demirel,['fenerbahce-istanbul'],1616,volkan demirel,Fenerbahce SK,143632
2392,76324,aykut ceviker,"['balikesirspor', 'akhisarspor']",10341,aykut ceviker,Akhisar Belediyespor,223378
2393,181751,oguzhan berber,"['caykur-rizespor', 'kayserispor']",10370,oguzhan berber,Yukatel Kayserispor,224528
2394,243631,craig tanner,['motherwell-fc'],9207,craig david tanner,Motherwell,216484
2395,26802,asamoah gyan,['kayserispor'],2164,asamoah gyan,Yukatel Kayserispor,168320
2396,391443,mert ozyildirim,['kayserispor'],11500,mert ozyildirim,Yukatel Kayserispor,231807
2397,76326,tjaronn chery,"['fc-groningen', 'kayserispor']",3500,tjaronn inteff chefren chery,Yukatel Kayserispor,204060
2398,334429,astemir gordyushenko,"['zska-moskau', 'tottenham-hotspur', 'fk-rostov', 'enisey-krasnoyarsk', 'manchester-united', 'fk-krasnodar', 'ska-khabarovsk', 'rubin-kazan']",13929,astemir gordyushenko,PFC CSKA Moscow,225479
2399,76608,abel hernandez,"['hull-city', 'zska-moskau']",1715,abel mathias hernandez platero,PFC CSKA Moscow,188484
2400,256860,aleksandr makarov,"['zska-moskau', 'fk-tosno']",14683,aleksandr makarov,PFC CSKA Moscow,232239
2401,382533,timur pukhov,['zska-moskau'],15048,timur pukhov,PFC CSKA Moscow,244879
2402,68523,musa nizam,"['trabzonspor', 'gaziantepspor', 'antalyaspor', 'akhisarspor']",8876,musa nizam,Antalyaspor,193580
2403,332041,onurcan guler,['akhisarspor'],12329,onurcan guler,Akhisar Belediyespor,225843
2404,361263,hasan ali adiguzel,['akhisarspor'],14136,hasan ali adiguzel,Akhisar Belediyespor,237605
2405,52006,onur ayik,"['kardemir-karabukspor', 'akhisarspor']",12016,onur ayik,Akhisar Belediyespor,198142
2406,176538,eray ataseven,"['balikesirspor', 'akhisarspor']",10084,eray ataseven,Akhisar Belediyespor,206107
2407,198070,elvis manu,"['feyenoord-rotterdam', 'go-ahead-eagles-deventer', 'brighton-amp-hove-albion', 'genclerbirligi-ankara', 'akhisarspor']",5881,elvis manu,Akhisar Belediyespor,201061
2408,53555,kadir keles,['akhisarspor'],7195,kadir keles,Akhisar Belediyespor,223132
2409,7444,bilal kisa,"['akhisarspor', 'galatasaray-istanbul', 'bursaspor']",4016,bilal kisa,Akhisar Belediyespor,171954
2410,56490,jeremy bokila,"['akhmat-grozny', 'eskisehirspor', 'akhisarspor']",4998,jeremy loteteka bokila,Akhisar Belediyespor,199044
2411,100303,rajko rotman,"['istanbul-basaksehir-fk', 'kayserispor', 'goztepe', 'akhisarspor']",7205,rajko rotman,Yukatel Kayserispor,223736
2412,47024,milan lukac,['akhisarspor'],5805,milan lukac,Akhisar Belediyespor,193030
2414,7914,carlos kameni,"['fc-malaga', 'fenerbahce-istanbul']",712,carlos idriss kameni,Fenerbahce SK,111661
2415,45403,andre ayew,"['olympique-marseille', 'swansea-city', 'west-ham-united', 'fenerbahce-istanbul']",1013,andre ayew pele,Fenerbahce SK,176571
2416,251089,ahmethan kose,['fenerbahce-istanbul'],14834,ahmethan kose,Fenerbahce SK,239020
2417,15650,igor denisov,"['dinamo-moskau', 'lokomotiv-moskau']",418,igor denisov,FC Lokomotiv Moscow,147782
2418,113938,dany nounkeu,"['thonon-evian-grand-geneve-fc', 'fc-granada', 'bursaspor', 'kardemir-karabukspor', 'akhisarspor']",4157,dany achille nounkeu tchounkeu,Akhisar Belediyespor,192621
2419,45196,taras mykhalyk,['lokomotiv-moskau'],2200,taras mykhalyk,FC Lokomotiv Moscow,179515
2420,6404,dorus de vries,['celtic-glasgow'],7534,dorus de vries,Celtic,27532
2422,25550,bora kork,['akhisarspor'],9766,bora kork,Akhisar Belediyespor,125132
2424,28481,avdija vrsajevic,"['ankaraspor', 'akhisarspor']",4839,avdija vrsajevic,Akhisar Belediyespor,183746
2425,61464,karim yoda,"['fc-getafe', 'karpaty-lviv']",5759,abdoul karim yoda,CF Reus Deportiu,188232
2426,8060,carl medani,"['trabzonspor', 'ud-levante', 'cd-leganes', 'sivasspor']",3207,carl medani,Demir Grup Sivasspor,139836
2427,67576,arif morkaya,['mke-ankaragucu'],14323,arif morkaya,MKE Ankaragucu,243659
2428,378322,emre can atila,['konyaspor'],511,emre can,Juventus,208333
2429,16816,tolga zengin,['besiktas-istanbul'],3211,tolga zengin,Besiktas JK,143306
2430,338066,mustafa ethem erboga,['kasimpasa'],15066,mustafa ethem erboga,Kasimpasa SK,245353
2431,210009,marwane saadane,['caykur-rizespor'],10607,marwane saadane,Caykur Rizespor,235890
2432,45227,mehmet uslu,"['konyaspor', 'caykur-rizespor']",6644,mehmet uslu,Caykur Rizespor,178077
2433,583607,william de camargo,['karpaty-lviv'],15500,william de camargo,CD Leganes,243511
2434,33783,armand traore,"['queens-park-rangers', 'caykur-rizespor']",5634,armand traore,Caykur Rizespor,169464
2435,88370,matic fink,['caykur-rizespor'],10608,matic fink,Caykur Rizespor,235891
2436,64791,suleyman koc,"['sc-paderborn-07', 'caykur-rizespor']",3596,suleyman koc,Caykur Rizespor,211815
2437,354317,muhammed emin balcilar,['caykur-rizespor'],14621,muhammed emin balcilar,Caykur Rizespor,227502
2438,96798,davide petrucci,['caykur-rizespor'],6746,davide petrucci,Caykur Rizespor,191192
2439,73623,luis ibanez,"['trabzonspor', 'kardemir-karabukspor']",5758,luis ezequiel ibanez,Trabzonspor,188194
2440,237481,batuhan artarslan,['trabzonspor'],11372,hasan batuhan artarslan,Trabzonspor,225253
2441,56747,onur kivrak,['trabzonspor'],1054,onur recep kivrak,Trabzonspor,186953
2442,128502,esteban alvarado,"['az-alkmaar', 'trabzonspor']",7809,esteban alvarado brown,Trabzonspor,198040
2443,293135,semih karadeniz,['trabzonspor'],11502,semih karadeniz,Trabzonspor,231888
2444,80073,glynor plet,"['sv-zulte-waregem', 'go-ahead-eagles-deventer', 'alanyaspor']",8913,glynor plet,Aytemiz Alanyaspor,199614
2445,55501,baris basdas,"['kasimpasa', 'kardemir-karabukspor', 'alanyaspor']",5811,baris basdas,Aytemiz Alanyaspor,193350
2446,78798,mbilla etame,"['antalyaspor', 'alanyaspor']",4560,serges flavier mbilla etame,Aytemiz Alanyaspor,229596
2447,69978,josef sural,['alanyaspor'],2774,josef sural,AC Sparta Praha,189480
2448,147483,michael pereira,['yeni-malatyaspor'],5845,michael pereira,Yeni Malatyaspor,198017
2449,231941,khalid boutaib,"['gfc-ajaccio', 'yeni-malatyaspor']",2410,khalid boutaib,Yeni Malatyaspor,210439
2450,419375,gokhan akkan,"['mersin-idmanyurdu', 'yeni-malatyaspor']",15761,gokhan akkan,Yeni Malatyaspor,232707
2451,160285,milos jojic,"['borussia-dortmund', '1-fc-koln', 'istanbul-basaksehir-fk']",2493,milos jojic,Istanbul Basaksehir FK,221838
2452,409100,sincere seth,['yeni-malatyaspor'],14854,muenfuh seth sincere,Yeni Malatyaspor,239819
2453,270576,doganay kilic,"['gaziantepspor', 'goztepe']",11513,doganay kilic,Goztepe SK,232419
2454,225536,cheikhou dieng,['istanbul-basaksehir-fk'],9374,cheikhou dieng,FC Wacker Innsbruck,227868
2455,392576,jani atanasov,['bursaspor'],15587,jani atanasov,Bursaspor,245429
2456,94783,santiago vergini,"['afc-sunderland', 'fc-getafe', 'bursaspor']",5053,santiago vergini,Boca Juniors,204050
