,player_id,name,clubs,fifa_index,name_compare,fifa_clubs,sofifa_id
3732,107266,marcel romer,"['viborg-ff', 'sonderjyske', 'lyngby-bk']",9713,marcel ibsen romer,Lyngby BK,198534
3733,164647,emil nielsen,"['aarhus-gf', 'lyngby-bk']",11166,lasse emil nielsen,Lyngby BK,227041
3734,542842,magnus westergaard,['lyngby-bk'],17191,magnus hee westergaard,Lyngby BK,243283
3735,448471,magnus jensen,['ac-horsens'],17735,magnus risgaard jensen,AC Horsens,256222
3736,400549,magnus kaastrup,"['aarhus-gf', 'lyngby-bk', 'ac-horsens']",17512,magnus kaastrup refstrup lauritsen,Aarhus GF,238378
3737,283231,rasmus thellufsen,"['aalborg-bk', 'lyngby-bk']",12348,rasmus thellufsen pedersen,Lyngby BK,234677
3738,256186,christian jakobsen,"['brondby-if', 'sonderjyske', 'lyngby-bk']",11193,christian jakobsen,Lyngby BK,229083
3739,85941,stefan ortega,['arminia-bielefeld'],1675,stefan ortega moreno,DSC Arminia Bielefeld,200159
3740,107775,frederik ronnow,"['brondby-if', 'eintracht-frankfurt', 'fc-schalke-04', '1-fc-union-berlin']",1285,frederik riis ronnow,Eintracht Frankfurt,201269
3741,356118,suleiman abdullahi,['1-fc-union-berlin'],5062,suleiman abdullahi,Eintracht Braunschweig,227638
3742,63200,ashley barnes,['fc-burnley'],943,ashley luke barnes,Burnley,186905
3743,101500,matej vydra,"['fc-watford', 'fc-burnley']",2643,matej vydra,Burnley,198331
3744,519731,danilo,"['ajax-amsterdam', 'heracles-almelo', 'fc-utrecht', 'fc-twente-enschede']",10365,danilo pereira da silva,FC Twente,239881
3745,142281,anthony ujah,"['1-fc-koln', 'sv-werder-bremen', '1-fsv-mainz-05', '1-fc-union-berlin']",3964,anthony ujah,1. FC Union Berlin,198554
3746,129554,steven berghuis,"['az-alkmaar', 'fc-watford', 'feyenoord-rotterdam', 'ajax-amsterdam']",300,steven berghuis,Feyenoord,200260
3747,181375,sebastien haller,"['fc-utrecht', 'eintracht-frankfurt', 'west-ham-united', 'ajax-amsterdam']",317,sebastien haller,West Ham United,205693
3748,434223,adam idah,['norwich-city'],10477,adam uche idah,Norwich City,244288
3749,315865,andrea pinamonti,"['inter-mailand', 'frosinone-calcio', 'genua-cfc', 'fc-empoli']",7040,andrea pinamonti,Inter,235842
3750,160344,leonardo mancuso,"['delfino-pescara-1936', 'fc-empoli']",5018,leonardo mancuso,Empoli,224508
3751,17259,manuel neuer,['fc-bayern-munchen'],15,manuel peter neuer,FC Bayern Munchen,167495
3752,312819,silvere ganvoula,"['kvc-westerlo', 'rsc-anderlecht', 'kv-mechelen', 'vfl-bochum']",6073,silvere ganvoula mboussy,VfL Bochum 1848,235513
3753,79967,simon zoller,"['1-fc-koln', 'vfl-bochum']",5608,simon zoller,VfL Bochum 1848,202276
3754,38607,federico di francesco,"['fc-bologna', 'us-sassuolo', 'spal', 'fc-empoli']",1352,federico di francesco,SPAL,213814
3755,148824,soma novothny,['vfl-bochum'],12036,soma zsombor novothny,VfL Bochum 1848,208129
3756,60957,sebastian polter,"['1-fc-union-berlin', 'fortuna-sittard', 'vfl-bochum']",4653,sebastian polter,Fortuna Sittard,192660
3757,131951,kevin lasagna,"['carpi-fc-1909', 'udinese-calcio', 'hellas-verona']",1851,kevin lasagna,Udinese Calcio,224933
3758,36371,nikola kalinic,"['dnipro-dnipropetrovsk', 'ac-florenz', 'ac-mailand', 'atletico-madrid', 'as-rom', 'hellas-verona']",936,nikola kalinic,Atletico de Madrid,185431
3759,134983,andrea la mantia,"['us-lecce', 'fc-empoli']",5596,andrea la mantia,Empoli,201243
3760,282388,giovanni simeone,"['genua-cfc', 'ac-florenz', 'cagliari-calcio', 'hellas-verona']",1370,giovanni pablo simeone,Cagliari,216816
3761,146752,gianluca caprari,"['delfino-pescara-1936', 'sampdoria-genua', 'parma-calcio-1913', 'benevento-calcio', 'hellas-verona']",2186,gianluca caprari,Benevento,202848
3762,272261,antonin barak,"['udinese-calcio', 'us-lecce', 'hellas-verona']",1968,antonin barak,Hellas Verona,236791
3763,102470,antonino ragusa,"['genua-cfc', 'us-sassuolo', 'cesena-fc', 'hellas-verona']",3223,antonino ragusa,Hellas Verona,198136
3764,290032,kevin ruegg,['hellas-verona'],3721,kevin ruegg,Hellas Verona,240099
3765,70411,darko lazovic,"['genua-cfc', 'hellas-verona']",1338,darko lazovic,Hellas Verona,212127
3766,470794,ivan ilic,['hellas-verona'],14678,ivan ilic,Hellas Verona,258683
3767,43848,miguel veloso,"['dynamo-kiew', 'genua-cfc', 'hellas-verona']",917,miguel luis pinto veloso,Hellas Verona,178007
3768,398808,martin hongla,"['fc-granada', 'karpaty-lviv', 'royal-antwerpen-fc', 'hellas-verona']",7055,martin hongla yma,Royal Antwerp FC,236556
3769,157507,adrien tameze,"['ogc-nizza', 'atalanta-bergamo', 'hellas-verona']",2773,adrien tameze,Hellas Verona,213242
3770,73926,davide faraoni,"['udinese-calcio', 'fc-crotone', 'hellas-verona']",2148,marco davide faraoni,Hellas Verona,195272
3771,391498,mert cetin,"['genclerbirligi-ankara', 'as-rom', 'hellas-verona']",6166,yildirim mert cetin,Hellas Verona,240671
3772,431698,bosko sutalo,"['atalanta-bergamo', 'hellas-verona']",4509,bosko sutalo,Atalanta,255891
3773,163639,federico ceccherini,"['fc-crotone', 'ac-florenz', 'hellas-verona']",4849,federico ceccherini,Fiorentina,210964
3774,386755,gianluca frabotta,"['juventus-turin', 'hellas-verona']",11843,gianluca frabotta,Juventus,257713
3775,115763,koray gunter,"['galatasaray-istanbul', 'genua-cfc', 'hellas-verona']",4027,koray gunter,Hellas Verona,204451
3776,248732,pawel dawidowicz,['hellas-verona'],6694,pawel marek dawidowicz,Hellas Verona,213404
3777,371013,ivor pandur,['hellas-verona'],6336,ivor pandur,Hellas Verona,258585
3778,127217,alessandro berardi,['hellas-verona'],13050,alessandro berardi,Hellas Verona,202793
3779,241923,lorenzo montipo,"['benevento-calcio', 'hellas-verona']",3427,lorenzo montipo,Benevento,215363
3780,289182,christopher antwi adei,"['sc-paderborn-07', 'vfl-bochum']",3709,christopher antwi adej,SC Paderborn 07,239073
3781,310458,giangiacomo magnani,"['us-sassuolo', 'brescia-calcio', 'hellas-verona']",6194,giangiacomo magnani,Hellas Verona,242392
3782,232144,milos pantovic,"['fc-bayern-munchen', 'vfl-bochum']",7974,milos pantovic,VfL Bochum 1848,231354
3783,41541,danny blum,"['eintracht-frankfurt', 'ud-las-palmas', 'vfl-bochum']",2732,danny blum,VfL Bochum 1848,208700
3784,443331,patrick osterhage,['vfl-bochum'],17261,patrick osterhage,Borussia Dortmund,250931
3785,190289,gerrit holtmann,"['1-fsv-mainz-05', 'sc-paderborn-07', 'vfl-bochum']",5925,gerrit holtmann,VfL Bochum 1848,228614
3786,41458,robert tesche,['vfl-bochum'],5483,robert tesche,VfL Bochum 1848,183632
3787,280575,elvis rexhbecaj,"['vfl-wolfsburg', '1-fc-koln', 'vfl-bochum']",4425,elvis rexhbecaj,1. FC Koln,240193
3788,199633,raman chibsah,"['us-sassuolo', 'frosinone-calcio', 'benevento-calcio', 'gaziantep-fk', 'vfl-bochum']",4056,yussif raman chibsah,VfL Bochum 1848,206109
3789,260655,eduard lowen,"['1-fc-nurnberg', 'hertha-bsc', 'fc-augsburg', 'vfl-bochum']",2996,eduard lowen,FC Augsburg,238072
3790,111266,anthony losilla,['vfl-bochum'],3973,anthony losilla,VfL Bochum 1848,199288
3791,186477,herbert bockhorn,['vfl-bochum'],12737,herbert bockhorn,VfL Bochum 1848,252014
3792,121686,cristian gamboa,"['west-bromwich-albion', 'celtic-glasgow', 'vfl-bochum']",4705,cristian esteban gamboa luna,VfL Bochum 1848,198553
3793,148967,konstantinos stafylidis,"['fc-augsburg', 'stoke-city', 'tsg-1899-hoffenheim', 'vfl-bochum']",2183,konstantinos stafylidis,TSG Hoffenheim,202151
3794,334207,maxim leitsch,['vfl-bochum'],8046,maxim leitsch,VfL Bochum 1848,234843
3795,63489,vasilios lampropoulos,"['aek-athen', 'vfl-bochum']",6154,vasilios konstantinos lampropoulos,VfL Bochum 1848,239841
3796,154578,saulo decarli,"['fc-brugge', 'vfl-bochum']",7696,saulo igor decarli,VfL Bochum 1848,213323
3797,467563,armel bella kotchap,['vfl-bochum'],13594,armel bella kotchap,VfL Bochum 1848,247497
3798,61989,michael esser,"['sv-darmstadt-98', 'hannover-96', 'vfl-bochum']",2172,michael esser,Hannover 96,200212
3799,40792,manuel riemann,['vfl-bochum'],3241,manuel riemann,VfL Bochum 1848,199339
3800,58358,thomas muller,['fc-bayern-munchen'],55,thomas muller,FC Bayern Munchen,189596
3801,38253,robert lewandowski,['fc-bayern-munchen'],2,robert lewandowski,FC Bayern Munchen,188545
3802,45660,eric maxim choupo moting,"['fc-schalke-04', 'stoke-city', 'fc-paris-saint-germain', 'fc-bayern-munchen']",1575,jean eric maxim choupo moting,ZZZZZ,183569
3803,243714,kingsley coman,"['juventus-turin', 'fc-bayern-munchen']",131,kingsley junior coman,FC Bayern Munchen,213345
3804,159471,serge gnabry,"['west-bromwich-albion', 'sv-werder-bremen', 'tsg-1899-hoffenheim', 'fc-bayern-munchen']",84,serge david gnabry,FC Bayern Munchen,206113
3805,154396,danilo soares,"['fc-ingolstadt-04', 'vfl-bochum']",1792,danilo teodoro soares,VfL Bochum 1848,216283
3806,467437,malik tillman,['fc-bayern-munchen'],14610,malik tillman,FC Bayern Munchen II,256853
3807,192565,leroy sane,"['fc-schalke-04', 'manchester-city', 'fc-bayern-munchen']",90,leroy aziz sane,FC Bayern Munchen,222492
3808,580195,jamal musiala,['fc-bayern-munchen'],14606,jamal musiala,FC Bayern Munchen II,256790
3809,190393,corentin tolisso,"['olympique-lyon', 'fc-bayern-munchen']",454,corentin tolisso,FC Bayern Munchen,219683
3810,344600,michael cuisance,"['borussia-monchengladbach', 'fc-bayern-munchen', 'olympique-marseille']",4421,michael bruno dominique cuisance,FC Bayern Munchen,239744
3811,336869,marc roca,"['espanyol-barcelona', 'fc-bayern-munchen']",1150,marc roca junque,RCD Espanyol de Barcelona,235945
3812,153084,leon goretzka,"['fc-schalke-04', 'fc-bayern-munchen']",122,leon christoph goretzka,FC Bayern Munchen,209658
3813,483046,josip stanisic,['fc-bayern-munchen'],15169,josip stanisic,FC Bayern Munchen II,250955
3814,106987,marcel sabitzer,"['rasenballsport-leipzig', 'fc-bayern-munchen']",178,marcel sabitzer,RB Leipzig,204923
3815,161056,joshua kimmich,['fc-bayern-munchen'],26,joshua walter kimmich,FC Bayern Munchen,212622
3816,353366,benjamin pavard,"['losc-lille', 'vfb-stuttgart', 'fc-bayern-munchen']",343,benjamin pavard,FC Bayern Munchen,226851
3817,424881,omar richards,['fc-bayern-munchen'],5184,omar tyrell crawford richards,Reading,235026
3818,190685,bouna sarr,"['fc-metz', 'olympique-marseille', 'fc-bayern-munchen']",1021,bouna sarr,Olympique de Marseille,204472
3819,424204,alphonso davies,['fc-bayern-munchen'],356,alphonso boyle davies,FC Bayern Munchen,234396
3820,538996,tanguy nianzou,"['fc-paris-saint-germain', 'fc-bayern-munchen']",4497,tanguy austin nianzou kouassi,FC Bayern Munchen,252961
3821,166601,niklas sule,"['tsg-1899-hoffenheim', 'fc-bayern-munchen']",128,niklas sule,FC Bayern Munchen,212190
3822,281963,lucas hernandez,"['atletico-madrid', 'fc-bayern-munchen']",258,lucas francois bernard hernandez pi,FC Bayern Munchen,220814
3823,240934,filippo bandinelli,"['benevento-calcio', 'fc-empoli']",6942,filippo bandinelli,Empoli,231428
3824,40680,sven ulreich,"['vfb-stuttgart', 'fc-bayern-munchen']",535,sven ulreich,FC Bayern Munchen,186569
3825,387234,szymon zurkowski,"['ac-florenz', 'fc-empoli']",5259,szymon piotr zurkowski,Empoli,239732
3826,192638,nicolas haas,"['atalanta-bergamo', 'palermo-fc', 'fc-empoli']",5031,nicolas thibault haas,Atalanta,225117
3827,390177,nedim bajrami,['fc-empoli'],10315,nedim bajrami,Empoli,237640
3828,265078,patrick cutrone,"['ac-mailand', 'wolverhampton-wanderers', 'ac-florenz', 'fc-valencia', 'fc-empoli']",1977,patrick cutrone,Fiorentina,237715
3829,390117,samuele damiani,['fc-empoli'],14683,samuele damiani,Empoli,258815
3830,171159,leo stulac,"['parma-calcio-1913', 'fc-empoli']",5263,leo stulac,Empoli,240095
3831,197745,riccardo fiamozzi,"['genua-cfc', 'us-lecce', 'fc-empoli']",4847,riccardo fiamozzi,Empoli,210880
3832,183841,petar stojanovic,['fc-empoli'],3526,petar stojanovic,Dinamo Zagreb,225995
3833,297645,riccardo marchizza,"['fc-crotone', 'spezia-calcio', 'fc-empoli']",7047,riccardo marchizza,Spezia,236308
3834,111347,lorenzo tonelli,"['fc-empoli', 'ssc-neapel', 'sampdoria-genua']",2178,lorenzo tonelli,U.C. Sampdoria,201049
3835,435228,ardian ismajli,"['spezia-calcio', 'fc-empoli']",6338,ardian ismajli,Spezia,258782
3836,88706,simone romagnoli,"['carpi-fc-1909', 'fc-bologna', 'fc-empoli']",3968,simone romagnoli,Empoli,198857
3837,278531,sebastiano luperto,"['ssc-neapel', 'fc-crotone', 'fc-empoli']",4194,sebastiano luperto,Napoli,220534
3838,286047,guglielmo vicario,"['cagliari-calcio', 'fc-empoli']",7103,guglielmo vicario,Cagliari,240091
3839,42744,samir ujkani,"['palermo-fc', 'caykur-rizespor', 'fc-turin', 'fc-empoli']",5446,samir ujkani,Torino F.C.,175897
3840,285472,daouda bamba,['altay-sk'],8100,daouda karamoko bamba,SK Brann,236752
3841,467992,samuele ricci,['fc-empoli'],13697,samuele ricci,Empoli,253473
3843,61856,cesar pinares,['altay-sk'],4950,cesar ignacio pinares tamayo,Universidad Catolica,218747
3844,37216,ceyhun gulselam,"['hannover-96', 'kardemir-karabukspor', 'ankaraspor', 'alanyaspor', 'altay-sk']",4568,ceyhun gulselam,Aytemiz Alanyaspor,180409
3845,170767,andre poko,"['fc-girondins-bordeaux', 'kardemir-karabukspor', 'goztepe', 'altay-sk']",2706,andre ivan biyogo poko,Goztepe SK,205998
3846,260330,cebrail karayel,"['mke-ankaragucu', 'altay-sk']",12364,cebrail karayel,MKE Ankaragucu,235495
3847,66953,murat akca,"['kardemir-karabukspor', 'yeni-malatyaspor', 'altay-sk']",8692,murat akca,Yeni Malatyaspor,205225
3848,291816,eric bjorkander,['altay-sk'],11134,nils eric roland bjorkander,Mjallby AIF,225026
3849,345437,mateusz lis,['altay-sk'],11241,mateusz lis,Wisla Krakow,232007
3850,291739,milot rashica,"['vitesse-arnheim', 'sv-werder-bremen', 'norwich-city']",643,milot rashica,SV Werder Bremen,229167
3851,383109,przemyslaw placheta,['norwich-city'],6143,przemyslaw placheta,Norwich City,239439
3852,46972,teemu pukki,"['celtic-glasgow', 'brondby-if', 'norwich-city']",1247,teemu pukki,Norwich City,190362
3853,451677,christos tzolis,"['olympiakos-piraus', 'paok-thessaloniki', 'norwich-city']",8406,christos tzolis,PAOK,256948
3854,332341,todd cantwell,['norwich-city'],2331,todd cantwell,Norwich City,225748
3855,82863,lukas rupp,"['sc-paderborn-07', 'vfb-stuttgart', 'tsg-1899-hoffenheim', 'norwich-city']",2661,lukas rupp,Norwich City,200469
3856,258916,kieran dowell,"['fc-everton', 'norwich-city']",5895,kieran dowell,Norwich City,226401
3857,377393,pierre lees melou,"['dijon-fco', 'ogc-nizza', 'norwich-city']",847,pierre lees melou,OGC Nice,230020
3858,423744,billy gilmour,"['fc-chelsea', 'norwich-city']",4475,billy gilmour,Chelsea,245992
3859,390664,jacob lungi sorensen,"['odense-boldklub', 'esbjerg-fb', 'norwich-city']",6990,jakob lungi sorensen,Norwich City,233705
3860,126600,kenny mclean,"['st-mirren-fc', 'aberdeen-fc', 'norwich-city']",3273,kenny mclean,Norwich City,201368
3861,236953,sam byram,"['west-ham-united', 'leeds-united', 'norwich-city']",2733,sam byram,Norwich City,208892
3862,257805,mathias normann,"['fk-rostov', 'norwich-city']",1829,mathias antonsen normann,ZZZZZ,222404
3863,507700,brandon williams,"['manchester-united', 'norwich-city']",2012,brandon williams,Manchester United,243414
3864,295630,dimitrios giannoulis,"['veria-nps', 'paok-thessaloniki', 'atromitos-athen', 'norwich-city']",2429,dimitris giannoulis,PAOK,236457
3865,77812,christoph zimmermann,['norwich-city'],4415,christoph zimmermann,Norwich City,239322
3866,511802,rocky bushiri,"['kv-oostende', 'kas-eupen', 'vv-st-truiden', 'kv-mechelen', 'norwich-city']",10353,rocky bushiri kisonga,KV Mechelen,239259
3867,121385,grant hanley,"['newcastle-united', 'norwich-city']",4708,grant hanley,Norwich City,198904
3868,128904,ben gibson,"['fc-middlesbrough', 'fc-burnley', 'norwich-city']",3980,ben gibson,Norwich City,200408
3869,361260,ozan kabak,"['galatasaray-istanbul', 'vfb-stuttgart', 'fc-schalke-04', 'fc-liverpool', 'norwich-city']",1160,ozan muhammed kabak,FC Schalke 04,239890
3870,201574,angus gunn,"['norwich-city', 'fc-southampton']",2273,angus gunn,Southampton,216325
3871,29391,michael mcgovern,"['hamilton-academical-fc', 'norwich-city']",7335,michael mcgovern,Norwich City,163201
3872,33027,tim krul,"['newcastle-united', 'az-alkmaar', 'brighton-amp-hove-albion', 'norwich-city']",1539,tim krul,Norwich City,170597
3873,443222,marc cardona,"['fc-barcelona', 'sd-eibar', 'ca-osasuna', 'go-ahead-eagles-deventer']",2427,marc cardona rovira,CA Osasuna,236393
3874,251848,inigo cordoba,"['athletic-bilbao', 'deportivo-alaves', 'go-ahead-eagles-deventer']",1125,inigo cordoba querejeta,Athletic Club de Bilbao,229764
3875,486057,giannis fivos botos,"['aek-athen', 'go-ahead-eagles-deventer']",18122,ioannis foivos botos,AEK Athens,245392
3876,525131,yacine bourhane,['go-ahead-eagles-deventer'],12462,yacine bourhane,Chamois Niortais Football Club,240227
3877,85904,gerrit nauber,['go-ahead-eagles-deventer'],5532,gerrit nauber,SV Sandhausen,192559
3878,326329,joris kramer,"['az-alkmaar', 'go-ahead-eagles-deventer']",11181,joris kramer,AZ Alkmaar,228363
3879,193867,liam henderson,"['celtic-glasgow', 'hibernian-fc', 'hellas-verona', 'fc-empoli']",6761,liam henderson,Lecce,219952
3880,596813,dickson abiama,['spvgg-greuther-furth'],16542,dickson abiama,SpVgg Greuther Furth,257190
3881,448177,jessic ngankam,"['tsg-1899-hoffenheim', 'rasenballsport-leipzig', 'borussia-dortmund', 'borussia-monchengladbach', 'hertha-bsc', 'spvgg-greuther-furth']",9539,jessic gaitan ngankam,Hertha BSC,256658
3882,136181,havard nielsen,"['sc-freiburg', 'fortuna-dusseldorf', 'spvgg-greuther-furth']",4634,havard kallevik nielsen,SpVgg Greuther Furth,190738
3883,171209,branimir hrgota,"['borussia-monchengladbach', 'eintracht-frankfurt', 'spvgg-greuther-furth']",4827,branimir hrgota,SpVgg Greuther Furth,209504
3884,243856,cedric itten,"['glasgow-rangers', 'spvgg-greuther-furth']",3642,cedric jan itten,Rangers FC,233139
3885,310662,timothy tillman,"['1-fc-nurnberg', 'spvgg-greuther-furth']",11417,timothy tillman,SpVgg Greuther Furth,240319
3886,518505,jamie leweling,['spvgg-greuther-furth'],8364,jamie leweling,SpVgg Greuther Furth,252448
3887,147359,jeremy dudziak,"['borussia-dortmund', 'spvgg-greuther-furth']",4062,jeremy dudziak,Hamburger SV,206463
3888,183780,paul seguin,"['vfl-wolfsburg', 'spvgg-greuther-furth']",4209,paul seguin,SpVgg Greuther Furth,221885
3889,192300,max christiansen,"['fc-ingolstadt-04', 'spvgg-greuther-furth']",6868,max christiansen,SV Waldhof Mannheim 07,226686
3890,279064,nils seufert,"['arminia-bielefeld', 'spvgg-greuther-furth']",8048,nils seufert,DSC Arminia Bielefeld,234891
3891,161204,julian green,"['hamburger-sv', 'fc-bayern-munchen', 'spvgg-greuther-furth']",6682,julian green,SpVgg Greuther Furth,212192
3892,153555,sebastian griesbeck,"['1-fc-union-berlin', 'spvgg-greuther-furth']",3490,sebastian griesbeck,1. FC Union Berlin,222553
3893,451340,nunoo sarpei,"['vfb-stuttgart', 'spvgg-greuther-furth']",10269,hans nunoo sarpei,SpVgg Greuther Furth,235647
3894,379979,adrian fein,"['psv-eindhoven', 'spvgg-greuther-furth']",3753,adrian fein,FC Bayern Munchen,244280
3895,392131,simon asta,"['sc-freiburg', 'fc-augsburg', 'spvgg-greuther-furth']",14275,simon asta,FC Augsburg,242850
3896,146258,jetro willems,"['psv-eindhoven', 'eintracht-frankfurt', 'newcastle-united', 'spvgg-greuther-furth']",1030,jetro willems,Eintracht Frankfurt,205995
3897,536472,abdourahmane barry,['spvgg-greuther-furth'],17076,abdourahmane barry,SpVgg Greuther Furth,258625
3898,296378,luca itter,"['vfl-wolfsburg', 'sc-freiburg', 'spvgg-greuther-furth']",7060,gian luca itter,Sport-Club Freiburg,237024
3899,247661,gideon jung,"['hamburger-sv', 'spvgg-greuther-furth']",4237,gideon jung,Hamburger SV,223751
3900,388363,maximilian bauer,['spvgg-greuther-furth'],14322,maximilian bauer,SpVgg Greuther Furth,245347
3901,93081,nick viergever,"['ajax-amsterdam', 'psv-eindhoven', 'spvgg-greuther-furth']",1637,nick viergever,PSV,193440
3902,411287,justin hoogma,"['heracles-almelo', 'tsg-1899-hoffenheim', 'fc-utrecht', 'spvgg-greuther-furth']",3630,justin hoogma,FC Utrecht,231823
3903,170517,marius funk,['spvgg-greuther-furth'],14148,marius funk,SpVgg Greuther Furth,234858
3904,574385,mohamed daramy,"['ac-horsens', 'fc-kopenhagen', 'fc-nordsjaelland', 'ajax-amsterdam']",8294,mohamed daramy,F.C. Kobenhavn,246459
3905,36898,sascha burchert,"['hertha-bsc', 'spvgg-greuther-furth']",3153,sascha burchert,SpVgg Greuther Furth,189061
3906,469822,david neres,['ajax-amsterdam'],487,david neres campos,Ajax,236632
3907,602105,antony,['ajax-amsterdam'],897,antony matheus dos santos,Ajax,255475
3908,36139,dusan tadic,"['fc-southampton', 'ajax-amsterdam']",171,dusan tadic,Ajax,199434
3909,401356,edson alvarez,['ajax-amsterdam'],1465,edson omar alvarez velazquez,Ajax,235844
3910,470394,kenneth taylor,['ajax-amsterdam'],11776,kenneth ina dorothea taylor,Ajax,255009
3911,478573,ryan gravenberch,"['psv-eindhoven', 'ajax-amsterdam']",4478,ryan jiro gravenberch,Ajax,246104
3912,543499,mohammed kudus,"['fc-nordsjaelland', 'ajax-amsterdam']",2017,mohammed kudus,Ajax,245155
3913,123349,zakaria labyad,"['vitesse-arnheim', 'fc-utrecht', 'ajax-amsterdam']",1661,zakaria labyad,Ajax,198640
3914,268113,sean klaiber,"['fc-utrecht', 'fc-dordrecht', 'ajax-amsterdam']",1377,sean desmond klaiber,FC Utrecht,219814
3915,340456,noussair mazraoui,"['ajax-amsterdam', 'roda-jc-kerkrade', 'vitesse-arnheim']",1152,noussair mazraoui,Ajax,236401
3916,131225,nicolas tagliafico,['ajax-amsterdam'],126,nicolas alejandro tagliafico,Ajax,211256
3917,557407,devyne rensch,['ajax-amsterdam'],13881,devyne fabian jairo rensch,Ajax,258826
3918,12282,daley blind,"['manchester-united', 'ajax-amsterdam']",227,daley blind,Ajax,190815
3919,418543,perr schuurs,['ajax-amsterdam'],2002,perr schuurs,Ajax,241854
3920,420243,jurrien timber,"['sc-heerenveen', 'ajax-amsterdam']",10602,jurrien david norman timber,Ajax,251805
3921,25520,remko pasveer,"['psv-eindhoven', 'vitesse-arnheim', 'ajax-amsterdam']",2515,remko pasveer,Vitesse,162328
3922,480762,lisandro martinez,['ajax-amsterdam'],878,lisandro martinez,Ajax,239301
3923,234509,andre onana,['ajax-amsterdam'],134,andre onana,Ajax,226753
3924,68863,mauro icardi,"['inter-mailand', 'fc-paris-saint-germain']",81,mauro emanuel icardi rivero,Paris Saint-Germain,201399
3925,4311,maarten stekelenburg,"['as-monaco', 'fc-southampton', 'fc-everton', 'ajax-amsterdam']",3059,maarten stekelenburg,Ajax,2147
3926,45320,angel di maria,"['manchester-united', 'real-madrid', 'fc-paris-saint-germain']",32,angel fabian di maria hernandez,Paris Saint-Germain,183898
3927,68290,neymar,"['fc-barcelona', 'fc-paris-saint-germain']",3,neymar da silva santos junior,Paris Saint-Germain,190871
3928,28003,lionel messi,"['fc-barcelona', 'fc-paris-saint-germain']",0,lionel andres messi cuccittini,FC Barcelona,158023
3929,85148,julian draxler,"['fc-schalke-04', 'vfl-wolfsburg', 'fc-paris-saint-germain']",423,julian draxler,Paris Saint-Germain,202166
3930,182932,davy klaassen,"['ajax-amsterdam', 'fc-everton', 'sv-werder-bremen']",1015,davy klaassen,SV Werder Bremen,203483
3931,590914,bandiougou fadiga,"['fc-paris-saint-germain', 'stade-brest-29']",13616,bandiougou fadiga,Paris Saint-Germain,250822
3932,566931,xavi simons,['fc-paris-saint-germain'],10501,xavi simons,Paris Saint-Germain,245367
3933,126665,idrissa gueye,"['losc-lille', 'aston-villa', 'fc-everton', 'fc-paris-saint-germain']",111,idrissa gana gueye,Paris Saint-Germain,193474
3934,536482,junior dina ebimbe,"['dijon-fco', 'fc-paris-saint-germain']",8326,eric junior dina ebimbe,Dijon FCO,248573
3935,102558,marco verratti,['fc-paris-saint-germain'],58,marco verratti,Paris Saint-Germain,199556
3936,49499,georginio wijnaldum,"['psv-eindhoven', 'newcastle-united', 'fc-liverpool', 'fc-paris-saint-germain']",65,georginio wijnaldum,Liverpool,181291
3937,99343,ander herrera,"['manchester-united', 'fc-paris-saint-germain']",546,ander herrera aguera,Paris Saint-Germain,191740
3938,460629,colin dagba,['fc-paris-saint-germain'],2000,colin dagba,Paris Saint-Germain,241497
3939,141050,danilo pereira,"['cs-maritimo', 'fc-porto', 'fc-paris-saint-germain']",235,danilo luis helio pereira,FC Porto,200888
3940,166237,leandro paredes,"['as-rom', 'fc-empoli', 'zenit-st-petersburg', 'fc-paris-saint-germain']",581,leandro daniel paredes,Paris Saint-Germain,207439
3941,398073,achraf hakimi,"['real-madrid', 'borussia-dortmund', 'inter-mailand', 'fc-paris-saint-germain']",210,achraf hakimi mouh,Inter,235212
3942,229005,abdou diallo,"['as-monaco', 'sv-zulte-waregem', '1-fsv-mainz-05', 'borussia-dortmund', 'fc-paris-saint-germain']",838,abdou diallo,Paris Saint-Germain,225711
3943,126710,layvin kurzawa,"['as-monaco', 'fc-paris-saint-germain']",1007,layvin kurzawa,Paris Saint-Germain,201510
3945,25557,sergio ramos,"['real-madrid', 'fc-paris-saint-germain']",13,sergio ramos garcia,Real Madrid CF,155862
3946,228948,thilo kehrer,"['fc-schalke-04', 'fc-paris-saint-germain']",1114,jan thilo kehrer,Paris Saint-Germain,226229
3947,282041,presnel kimpembe,['fc-paris-saint-germain'],342,presnel kimpembe,Paris Saint-Germain,225850
3948,207302,sergio rico,"['fc-sevilla', 'fc-fulham', 'fc-paris-saint-germain']",1036,sergio rico gonzalez,Paris Saint-Germain,206652
3949,79422,keylor navas,"['real-madrid', 'fc-paris-saint-germain']",37,keylor navas gamboa,Paris Saint-Germain,193041
3950,289846,ashley fletcher,"['west-ham-united', 'fc-watford']",4893,ashley fletcher,Middlesbrough,213699
3951,315858,gianluigi donnarumma,"['ac-mailand', 'fc-paris-saint-germain']",93,gianluigi donnarumma,AC Milan,230621
3952,448854,emmanuel dennis,"['zorya-lugansk', 'fc-brugge', '1-fc-koln', 'fc-watford']",1480,emmanuel bonaventure dennis,Club Brugge KV,239015
3953,626724,joao pedro,['fc-watford'],6289,joao pedro junqueira de jesus,Watford,252042
3954,410225,ismaila sarr,"['fc-metz', 'fc-stade-rennes', 'fc-watford']",870,ismaila sarr,Watford,235353
3955,252345,ken sema,"['fc-watford', 'udinese-calcio']",2781,ken nlata sema,Watford,213750
