,player_id,name,clubs,fifa_index,name_compare,fifa_clubs,sofifa_id
951,327536,stephan ambrosius,"['vfb-stuttgart', 'hamburger-sv']",6196,stephan kofi ambrosius,Hamburger SV,242527
952,44607,tom mickel,['hamburger-sv'],11135,tom mickel,Hamburger SV,189387
953,415194,bakery jatta,['hamburger-sv'],3664,bakery jatta,Hamburger SV,234640
954,192294,mohamed gouaida,"['hamburger-sv', 'vfb-stuttgart']",12458,mohamed gouaida,SV Waldhof Mannheim 07,216444
955,42044,dennis diekmeier,['hamburger-sv'],3174,dennis diekmeier,SV Sandhausen,189388
956,448258,josha vagnoman,"['fc-bayern-munchen', 'hamburger-sv']",4476,josha mamadou karaboue vagnoman,Hamburger SV,242602
957,265254,vasilije janjicic,"['borussia-dortmund', 'hamburger-sv', 'fc-schalke-04']",10483,vasilije janjicic,FC Zurich,237420
958,126285,sebastian maier,['hannover-96'],9998,sebastian maier,Turkgucu Munchen,205044
959,262597,ebenezer ofori,['vfb-stuttgart'],5828,ebenezer ofori,AIK,219510
960,397464,leonidas,"['zorya-lugansk', 'olimpik-donetsk']",8414,leonidas stergiou,FC St. Gallen 1879,247360
961,316280,mohammed rharsalla,"['olimpik-donetsk', 'karpaty-lviv']",6069,mohammed rharsalla khadfi,Al Hazem,235279
962,569576,pepi,"['vorskla-poltava', 'nk-veres-rivne']",10765,ricardo daniel pepi,FC Dallas,251223
963,213975,taras kacharaba,"['goverla-uzhgorod', 'zirka-kropyvnytskyi']",3823,taras kacharaba,SK Slavia Praha,260314
964,182752,marlon frey,['bayer-04-leverkusen'],9109,marlon frey,MSV Duisburg,225564
965,435214,johnathan,['pfk-stal-kamyanske'],1562,johnathan aparecido da silva,GwangJu FC,192270
967,239570,deian boldor,['hellas-verona'],10208,deian boldor,Campionii FC Arges,223638
968,256358,bruno petkovic,"['fc-bologna', 'hellas-verona']",1305,bruno petkovic,Dinamo Zagreb,215455
970,115507,bruno zuculini,"['fc-valencia', 'fc-cordoba', 'manchester-city', 'aek-athen', 'fc-middlesbrough', 'rayo-vallecano', 'hellas-verona']",2082,bruno zuculini,River Plate,203864
971,123136,alassane ndiaye,['chornomorets-odessa'],11247,alassane ndiaye,AC Ajaccio,208885
973,67221,alex fisher,"['inverness-caledonian-thistle-fc', 'motherwell-fc']",15992,alex fisher,Newport County,223404
975,160357,mario sampirisi,['fc-crotone'],5700,mario sampirisi,AC Monza,206601
976,344589,jack aitchison,['celtic-glasgow'],15304,jack aitchison,Forest Green Rovers,234099
977,45577,sebastian ribas,['karpaty-lviv'],4653,sebastian cesar helios ribas barbato,Club Atletico Central Cordoba,185199
978,146680,andrea barberis,['fc-crotone'],5830,andrea barberis,AC Monza,219594
979,125561,louis moult,['motherwell-fc'],8797,louis elliott moult,Burton Albion,194925
980,153108,wanderson,['pas-lamia-1964'],8638,wanderson felippe cardoso dos santos,Vegalta Sendai,261636
982,260393,michael rangel,['kasimpasa'],2143,michael jhon ander rangel valencia,Mazatlan Futbol Club,214350
984,54528,ioan hora,"['konyaspor', 'akhisarspor']",10351,adrian ioan hora,AFC UTA Arad,231728
985,223920,adam stahl,['kardemir-karabukspor'],12811,adam mikael sven stahl,IK Sirius,242055
986,46662,cristian tanase,"['sivasspor', 'kardemir-karabukspor']",8772,cristian tanase,Campionii FC Arges,192616
987,47576,valerica gaman,['kardemir-karabukspor'],7484,valerica marius gaman,Universitatea Craiova,155463
988,130158,jonathan bauman,['aok-kerkyra'],7458,jonathan jesus bauman,Independiente del Valle,262801
989,214860,konstantinos manolas,"['aok-kerkyra', 'apo-levadiakos', 'aek-athen']",155,konstantinos manolas,Napoli,192774
990,14948,brandao,"['sc-bastia', 'apo-levadiakos']",12655,joao vitor brandao figueiredo,Gazisehir Gaziantep F.K.,234421
991,57482,mohamed youssouf,"['gs-ergotelis', 'veria-nps', 'apo-levadiakos']",12270,mohamed youssouf,AC Ajaccio,183829
992,138679,tortol lumanza,"['standard-luttich', 'waasland-beveren', 'ankaraspor']",10108,tortol jonathan lumanza lembi,Stabaek Fotball,215430
993,266775,federico bravo,['panetolikos-gfs'],7830,federico bravo,Club Atletico Sarmiento,214972
994,131096,fabian castillo,['trabzonspor'],1611,fabian andres castillo sanchez,Futbol Club Juarez,202858
995,77153,emmanuel mas,['trabzonspor'],2717,emmanuel mas sgros,Orlando City Soccer Club,214955
996,160434,lebogang manyama,['konyaspor'],4164,lebogang manyama,Kaizer Chiefs,219912
1000,33763,massimo coda,"['parma-calcio-1913', 'benevento-calcio']",3152,massimo coda,Lecce,185144
1001,50806,adnan aganovic,['ae-larisa'],12070,adnan aganovic,Sepsi OSK Sf. Gheorghe,258025
1002,208690,george puscas,"['inter-mailand', 'benevento-calcio']",6905,george alexandru puscas,Reading,225652
1004,118048,savvas siatravanis,['apollon-smyrnis'],14389,savvas siatravanis,Newcastle Jets,264539
1005,230058,ricardo centurion,['genua-cfc'],1666,adrian ricardo centurion,Velez Sarsfield,211267
1006,85240,eugenio lamanna,['genua-cfc'],4685,eugenio lamanna,AC Monza,190769
1007,263027,alexis zapata,['udinese-calcio'],5825,alexis zapata alvarez,CS Emelec,218743
1008,189410,rodrigo aguirre,"['fc-empoli', 'udinese-calcio']",5890,rodrigo sebastian aguirre soto,Club Necaxa,224201
1010,173573,robin lod,['panathinaikos-athen'],2833,robin lod,Minnesota United FC,228312
1011,51604,marin leovac,['paok-thessaloniki'],6526,marin leovac,Dinamo Zagreb,193250
1012,51457,guillermo molins,['panathinaikos-athen'],8734,guillermo federico molins palmeiro,Sarpsborg 08 FF,187337
1013,191853,giannis anestis,['aek-athen'],6137,giannis anestis,IFK Goteborg,239271
1014,153237,arnor ingvi traustason,['aek-athen'],4846,arnor ingvi traustason,New England Revolution,211177
1019,30767,gabriel paletta,"['parma-calcio-1913', 'ac-mailand', 'atalanta-bergamo']",3852,gabriel alejandro paletta,AC Monza,165526
1022,90367,andre martins,"['sporting-lissabon', 'olympiakos-piraus']",4760,andre renato soares martins,Legia Warszawa,200962
1023,190804,uros durdevic,"['vitesse-arnheim', 'palermo-fc', 'olympiakos-piraus']",1748,uros durdevic,Real Sporting de Gijon,221430
1024,76077,ricardo alvarez,"['afc-sunderland', 'sampdoria-genua']",3299,ricardo gabriel alvarez,Velez Sarsfield,204555
1025,30338,kari arnason,['aberdeen-fc'],11080,kari arnason,ZZZZZ,166851
1026,39705,nicky maynard,['aberdeen-fc'],13392,nicky maynard,Tranmere Rovers,172823
1027,293729,daniel harvie,"['aberdeen-fc', 'celtic-glasgow']",12545,daniel william harvie,Milton Keynes Dons,226514
1028,121393,anthony oconnor,['aberdeen-fc'],11207,anthony dean oconnor,Morecambe,204297
1029,134293,jayden stockley,['aberdeen-fc'],8799,jayden connor stockley,Charlton Athletic,195427
1030,226978,jordan turnbull,['partick-thistle-fc'],11222,jordan robert turnbull,Salford City,206170
1031,62855,alan mannus,['st-johnstone-fc'],9807,alan mannus,Shamrock Rovers,110606
1033,134402,thomas mikkelsen,"['odense-boldklub', 'vejle-boldklub', 'dundee-united-fc', 'ross-county-fc']",10113,thomas korsgaard mikkelsen,Brondby IF,215693
1034,448672,davis keillor dunn,['ross-county-fc'],13722,davis james marshall keillor dunn,Oldham Athletic,236487
1035,186228,alex schalk,"['go-ahead-eagles-deventer', 'ross-county-fc']",6616,alex schalk,Servette FC,203447
1036,321169,jordan thompson,['glasgow-rangers'],8025,jordan thompson,Stoke City,230136
1037,201139,kristoffer larsen,['lyngby-bk'],11198,kristoffer knudsen larsen,Odds BK,202534
1038,422939,frederik christensen,['fc-nordsjaelland'],18965,frederik orsoe christensen,Viborg FF,262645
1039,283917,vladimir rodic,"['kardemir-karabukspor', 'randers-fc', 'silkeborg-if']",10308,vladimir rodic,Hammarby IF,229620
1040,271098,philip zinckernagel,['sonderjyske'],1706,philip aksel frigast zinckernagel,Nottingham Forest,215443
1041,213398,cole stockton,['heart-of-midlothian-fc'],10016,cole john stockton,Morecambe,207828
1042,189989,simon kroon,"['sonderjyske', 'fc-midtjylland']",11211,simon robert kroon,Ostersunds FK,204644
1044,70627,andreas larsen,['lyngby-bk'],9243,andreas skovgaard larsen,Orebro SK,233212
1046,257103,tobias christensen,['fc-helsingor'],10594,tobias christensen,Valerenga Fotball,242640
1047,49147,erik berg,"['kaa-gent', 'fc-kopenhagen']",1497,bengt erik marcus berg,IFK Goteborg,176733
1048,147266,carlos pena,['glasgow-rangers'],2279,carlos maria de pena bonino,Dynamo Kyiv,231012
1049,61674,martyn waghorn,['glasgow-rangers'],5516,martyn waghorn,Coventry City,183706
1050,46162,nikola durdic,"['fc-augsburg', 'randers-fc']",4732,nikola durdic,Degerfors IF,198611
1051,103440,hannes thor halldorsson,"['nec-nijmegen', 'randers-fc']",11224,hannes thor halldorsson,ZZZZZ,206379
1052,218299,jan kliment,"['vfb-stuttgart', 'brondby-if']",10297,jan kliment,Wisla Krakow,229154
1053,79607,marco meilinger,['aalborg-bk'],9930,marco meilinger,SC Rheindorf Altach,199470
1054,176570,ibrahima ndiaye,['randers-fc'],4555,ibrahima ndiaye,FC Luzern,252523
1055,131183,perry kitchen,"['heart-of-midlothian-fc', 'randers-fc']",9954,perry kitchen,Columbus Crew,202164
1056,187957,daniel pedersen,"['silkeborg-if', 'aarhus-gf']",9999,daniel alexander pedersen,SK Brann,205072
1057,322989,kaan kairinen,['fc-midtjylland'],12621,kasper kaan ozden kairinen,Lillestrom SK,232446
1058,52117,marvin pourie,"['fc-kopenhagen', 'sonderjyske', 'fk-ufa', 'randers-fc']",8761,marvin pourie,FC Wurzburger Kickers,190724
1059,42203,fabian lustenberger,['hertha-bsc'],1499,fabian lustenberger,BSC Young Boys,177019
1060,227087,patrick kammerbauer,"['1-fc-nurnberg', 'sc-freiburg']",11581,patrick kammerbauer,SC Freiburg II,235253
1061,29835,jakub blaszczykowski,"['borussia-dortmund', 'ac-florenz', 'vfl-wolfsburg']",4619,jakub blaszczykowski,Wisla Krakow,164994
1062,606450,gaoussou traore,['amiens-sc'],11791,gaoussou boubacar traore,Amiens SC,245390
1063,184491,naim sliti,"['losc-lille', 'dijon-fco']",1627,naim sliti,Ettifaq FC,205257
1064,134712,billy ketkeophomphone,['sco-angers'],8812,billy ketkeophomphone,USL Dunkerque,198264
1065,193142,mathieu michel,['sco-angers'],5717,mathieu michel,Chamois Niortais Football Club,209423
1066,149444,saliou ciss,['sco-angers'],4734,saliou ciss,AS Nancy Lorraine,198687
1067,539232,jessy deminguet,['sm-caen'],5249,jessy deminguet,Stade Malherbe Caen,241238
1068,412085,malik tchokounte,['sm-caen'],9407,malik tchokounte,USL Dunkerque,240133
1069,363717,timo stavitski,['sm-caen'],12807,timo stavitski,Stade Malherbe Caen,241960
1070,76055,ronny rodelin,"['losc-lille', 'royal-excel-mouscron', 'sm-caen', 'ea-guingamp']",5542,sylvio ronny rodelin,Servette FC,188397
1071,548716,yoel armougom,['sm-caen'],9436,yoel armougom,Stade Malherbe Caen,241551
1072,419999,guessouma fofana,"['amiens-sc', 'ea-guingamp']",8132,guessouma fofana,CFR Cluj,234622
1073,396131,aly ndom,"['stade-reims', 'sm-caen']",10333,aly ndom,AJ Auxerre,231109
1074,154209,romain metanire,"['fc-metz', 'kv-kortrijk', 'stade-reims']",3257,romain metanire,Minnesota United FC,199781
1075,77834,marvin martin,"['losc-lille', 'dijon-fco', 'stade-reims']",12209,marvin martins,FK Austria Wien,263131
1076,321647,grejohn kyei,['stade-reims'],4966,grejohn kyei,Servette FC,222636
1077,264567,baptiste guillaume,"['rc-lens', 'losc-lille', 'sco-angers', 'nimes-olympique']",4882,baptiste guillaume,Valenciennes FC,213839
1078,593320,evens joseph,['sm-caen'],14732,evens joseph,Stade Malherbe Caen,246752
1079,83700,panagiotis vlachodimos,"['gs-ergotelis', 'panathinaikos-athen', 'nimes-olympique']",10038,panagiotis vlachodimos,SG Dynamo Dresden,209317
1080,60578,prince oniangue,"['stade-reims', 'sc-bastia', 'wolverhampton-wanderers', 'sco-angers', 'sm-caen']",5512,prince oniangue,Stade Malherbe Caen,183453
1081,75820,juan aguilera,"['ao-platanias', 'sd-huesca']",9921,juan aguilera nunez,AD Alcorcon,198322
1082,67823,damian musto,['sd-huesca'],3416,damian marcelo musto,Club Atletico Penarol,216019
1083,355335,adrian dieguez,"['deportivo-alaves', 'fc-getafe', 'fc-malaga', 'fc-sevilla', 'fc-valencia', 'sd-huesca']",8175,adrian dieguez grande,CF Fuenlabrada,236508
1084,8108,lluis sastre,"['cd-leganes', 'sd-huesca']",8688,lluis sastre reus,SD Huesca,170915
1085,35541,roberto santamaria,['sd-huesca'],5489,roberto santamaria ciprian,SD Amorebieta,171574
1086,230895,alberto guitian,"['sporting-gijon', 'real-valladolid']",3961,alberto guitian ceballos,Club Bolivar,198474
1087,191056,brice samba,['sm-caen'],2609,brice samba,Nottingham Forest,204883
1088,181112,sergi samper,"['fc-barcelona', 'fc-granada', 'ud-las-palmas']",4817,sergi samper montana,Vissel Kobe,208088
1089,142033,adrian ortola,"['deportivo-alaves', 'deportivo-la-coruna', 'fc-barcelona']",4800,adrian ortola vano,Girona FC,204966
1090,15904,thomas vermaelen,"['fc-barcelona', 'as-rom']",1476,thomas vermaelen,Vissel Kobe,157304
1091,192637,anto grgic,['vfb-stuttgart'],5053,anto grgic,FC Sion,229336
1092,45599,emiliano insua,"['rayo-vallecano', 'vfb-stuttgart']",4640,emiliano adrian insua zapata,Club Atletico Aldosivi,179696
1093,54659,holger badstuber,"['fc-bayern-munchen', 'fc-schalke-04', 'vfb-stuttgart']",7595,holger badstuber,FC Luzern,192620
1094,282410,jose carlos lazo,['fc-getafe'],2856,jose carlos lazo romero,Union Deportiva Almeria,229631
1095,49730,sebastian jung,['vfl-wolfsburg'],6523,sebastian alexander jung,Karlsruher SC,192658
1096,369684,rasmus kristensen,"['fc-midtjylland', 'ajax-amsterdam']",1863,rasmus nissen kristensen,FC Red Bull Salzburg,233301
1097,207578,max besuschkow,['eintracht-frankfurt'],6062,max besuschkow,SSV Jahn Regensburg,234945
1098,263361,maximilian wober,"['ajax-amsterdam', 'fc-sevilla']",2296,maximilian wober,FC Red Bull Salzburg,231838
1099,77809,julian korb,"['borussia-monchengladbach', 'hannover-96']",4793,julian korb,Holstein Kiel,204307
1101,349530,benjamin hadzic,"['sc-freiburg', 'hannover-96', 'borussia-dortmund']",15446,benjamin hadzic,SK Austria Klagenfurt,246663
1102,53669,matthias ostrzolek,"['hamburger-sv', 'hannover-96']",7663,matthias ostrzolek,FC Flyeralarm Admira,202115
1103,39426,nicolai muller,"['hamburger-sv', 'eintracht-frankfurt', 'hannover-96']",6472,nicolai muller,Central Coast Mariners,183871
1104,77563,samuel sahin radlinger,['hannover-96'],7600,samuel sahin radlinger,SV Ried,193272
1105,337036,florent muslija,['hannover-96'],7150,florent muslija,Hannover 96,239696
1106,179895,josip elez,"['aarhus-gf', 'hannover-96']",6792,josip elez,Hajduk Split,218341
1108,72519,bobby wood,"['hamburger-sv', 'hannover-96']",7667,bobby shou wood,Real Salt Lake,202428
1109,256866,carlos salcedo,"['ac-florenz', 'eintracht-frankfurt']",2689,carlos joel salcedo hernandez,Tigres U.A.N.L.,212888
1110,335103,linton maina,"['borussia-dortmund', 'bayer-04-leverkusen', 'hannover-96']",5284,linton maina,Hannover 96,242997
1111,160943,marc stendera,['eintracht-frankfurt'],5729,marc stendera,FC Ingolstadt 04,210583
1112,67685,marco fabian,['eintracht-frankfurt'],3158,marco jhonfai fabian de la mora,Futbol Club Juarez,186307
1113,60028,edgar prib,['hannover-96'],4694,edgar prib,Fortuna Dusseldorf,192732
1114,70245,ignasi miquel,"['norwich-city', 'fc-malaga', 'fc-getafe']",3952,ignasi miquel i pons,SD Huesca,196935
1115,229176,fabian schleusener,['sc-freiburg'],9204,fabian schleusener,Karlsruher SC,231624
1116,280387,vincent sierro,['sc-freiburg'],6934,vincent olivier sierro,BSC Young Boys,228593
1117,192169,jonas fohrenbach,['sc-freiburg'],6951,jonas fohrenbach,1. FC Heidenheim 1846,229277
1118,67869,marco terrazzino,"['tsg-1899-hoffenheim', 'sc-freiburg']",7584,marco terrazzino,Lechia Gdansk,190667
1119,324851,christoph daferner,['sc-freiburg'],8144,christoph daferner,SG Dynamo Dresden,235157
1121,284035,chima okoroji,['sc-freiburg'],5320,chima sean okoroji,SV Sandhausen,245428
1122,275249,niklas schmidt,['sv-werder-bremen'],8143,niklas schmidt,SV Werder Bremen,235022
1123,76158,alexander meyer,['vfb-stuttgart'],5246,alexander niklas meyer schade,SSV Jahn Regensburg,241050
1124,195676,ole kauper,"['bayer-04-leverkusen', 'sv-werder-bremen']",12740,ole kauper,SV Meppen,238786
1125,330223,hendrik weydandt,"['sv-werder-bremen', 'hannover-96']",7260,hendrik weydandt,Hannover 96,245733
1126,324760,kilian jakob,['fc-augsburg'],12695,killian jakob,Karlsruher SC,236675
1127,161079,julian gunther schmidt,"['sc-freiburg', 'fc-augsburg', 'sv-darmstadt-98', 'eintracht-frankfurt', 'fc-bayern-munchen']",12531,julian gunther schmidt,1. FC Saarbrucken,225075
1128,334992,jonathan klinsmann,['hertha-bsc'],13772,jonathan klinsmann,LA Galaxy,239742
1129,114093,greg cunningham,['cardiff-city'],4726,greg cunningham,Preston North End,198190
1130,27349,muriel,['belenenses-sad'],225,luis fernando muriel fruto,Atalanta,199110
1131,287528,connor mahoney,['afc-bournemouth'],5836,connor mahoney,Millwall,220045
1132,223047,emerson hyndman,"['glasgow-rangers', 'afc-bournemouth', 'hibernian-fc']",7844,emerson hyndman,Atlanta United,215818
1133,121398,tommy smith,['huddersfield-town'],4021,tommy smith,Stoke City,203783
1134,49501,elias kachunga,"['sc-paderborn-07', 'fc-ingolstadt-04', 'huddersfield-town']",6587,elias kachunga,Bolton Wanderers,201514
1135,296359,felix eboa eboa,['ea-guingamp'],10513,felix eboa eboa,En Avant de Guingamp,239210
1137,324806,jeremy livolant,['ea-guingamp'],8063,jeremy livolant,En Avant de Guingamp,231753
1138,290290,rui silva,['cd-santa-clara'],7154,rui pedro silva costa,Santa Clara,239922
1140,34576,joao pedro,"['fc-penafiel', 'moreirense-fc', 'gd-estoril-praia', 'cd-santa-clara']",5044,joao pedro da costa gamboa,Estoril Praia,228782
1141,200777,alex pritchard,"['tottenham-hotspur', 'west-bromwich-albion', 'huddersfield-town']",5684,alex david pritchard,Sunderland,205351
1142,67283,ben hamer,"['leicester-city', 'huddersfield-town']",7500,ben hamer,Swansea City,170008
1143,85861,diogo santos,['cd-santa-clara'],7284,diogo dos santos cabral,Belenenses SAD,246974
1144,453594,adama diakhaby,"['fc-stade-rennes', 'as-monaco', 'huddersfield-town']",6061,adama salimou diakhaby,Amiens SC,234924
1145,285551,joel coleman,['huddersfield-town'],14477,joel coleman,Rochdale,219795
1146,55125,chris lowe,['huddersfield-town'],5662,chris jorg lowe,SG Dynamo Dresden,203544
1147,245034,jon gorenc stankovic,['huddersfield-town'],2814,jon gorenc stankovic,SK Sturm Graz,226129
1148,112668,tomer hemed,"['ud-almeria', 'brighton-amp-hove-albion']",5669,tomer hemed,Western Sydney Wanderers,204276
1149,61573,jonathan hogg,['huddersfield-town'],3884,jonathan hogg,Huddersfield Town,183546
1150,309180,jan mlakar,"['palermo-fc', 'brighton-amp-hove-albion']",7125,jan mlakar,Hajduk Split,238464
1152,122115,vincent sasso,"['sc-braga', 'belenenses-sad']",5543,vincent julien sasso,Servette FC,188538
1154,484991,louis carnot,['ea-guingamp'],13938,louis carnot,En Avant de Guingamp,247761
1155,57842,christopher schindler,['huddersfield-town'],3265,christopher schindler,1. FC Nurnberg,200607
1156,452877,mehdi merghem,['ea-guingamp'],12773,mehdi merghem,En Avant de Guingamp,240259
1157,33754,alex smithies,['cardiff-city'],3149,alex smithies,Cardiff City,184436
1158,427693,matthias phaeton,"['fc-nantes', 'stade-reims', 'dijon-fco', 'ea-guingamp']",10694,matthias jean phaeton,En Avant de Guingamp,246230
1159,125735,luis farina,"['deportivo-la-coruna', 'rayo-vallecano', 'asteras-tripolis', 'desportivo-aves']",15967,luis carlos farina olivera,Club Cerro Porteno,203863
1160,164230,nicolas benezet,"['thonon-evian-grand-geneve-fc', 'sm-caen', 'ea-guingamp']",4001,nicolas benezet,Seattle Sounders FC,202035
1161,467599,ben wilmot,"['fc-watford', 'udinese-calcio']",8216,ben wilmot,Stoke City,238389
1162,55742,harry arter,"['afc-bournemouth', 'cardiff-city']",5522,harry nicholas arter,Charlton Athletic,184469
1164,4190,brian murphy,"['queens-park-rangers', 'cardiff-city']",14396,brian murphy,Waterford FC,140420
1165,195680,joe ralls,['cardiff-city'],4031,joe ralls,Cardiff City,204464
1166,79723,sean morrison,['cardiff-city'],2497,sean morrison,Cardiff City,187033
1167,126014,leandro bacuna,"['aston-villa', 'cardiff-city']",6544,leandro jones johan bacuna,Cardiff City,198133
1168,61694,neil etheridge,['cardiff-city'],3205,neil leonard dula etheridge,Birmingham City,193186
1169,93626,stuart okeefe,"['crystal-palace', 'cardiff-city']",11136,stuart antony alan okeefe,Gillingham,189492
1170,66994,gary madine,['cardiff-city'],9861,gary madine,Blackpool,184707
1171,238185,rhys healey,"['dundee-fc', 'cardiff-city']",6724,rhys james evitt healey,Toulouse Football Club,212994
1172,104586,lee tomlin,"['afc-bournemouth', 'cardiff-city']",6437,lee tomlin,Cardiff City,172904
1173,63821,aron gunnarsson,['cardiff-city'],5548,aron einar malmquist gunnarsson,ZZZZZ,189167
1174,169555,callum paterson,"['heart-of-midlothian-fc', 'cardiff-city']",5733,callum thomas owen paterson,Sheffield Wednesday,210724
1175,199528,josh murphy,['cardiff-city'],5694,josh murphy,Preston North End,206083
1176,90964,joe bennett,"['aston-villa', 'cardiff-city']",3918,joe bennett,Wigan Athletic,190430
1177,58993,junior hoilett,"['queens-park-rangers', 'cardiff-city']",3175,david junior hoilett,Reading,189462
1178,192740,aleksandar palocevic,['cd-nacional'],5306,aleksandar palocevic,FC Seoul,244582
1179,411416,bryan passi,"['sco-angers', 'montpellier-hsc']",10479,bryan passi,Chamois Niortais Football Club,237368
1180,215525,diogo coelho,['cd-nacional'],2267,ailton diogo coelho barbosa,Sao Paulo,230392
1182,27470,stephane mbia,"['fc-sevilla', 'trabzonspor', 'fc-toulouse']",2449,stephane mbia etoundi,CF Fuenlabrada,164959
1183,170460,jessy pi,"['es-troyes-ac', 'fc-toulouse']",7831,jessy pi,Dijon FCO,214991
1184,58097,john bostock,"['oud-heverlee-leuven', 'bursaspor', 'fc-toulouse']",7544,john joseph bostock,Doncaster Rovers,184387
1185,111528,anthony goncalves,['rc-strassburg-alsace'],7598,anthony goncalves,Stade Malherbe Caen,193147
1186,227183,sam gallagher,['fc-southampton'],5769,sam gallagher,Blackburn Rovers,213905
1187,170322,jonathan williams,"['crystal-palace', 'afc-sunderland']",7617,jonathan peter williams,Swindon Town,198776
1188,126321,carl jenkinson,"['west-ham-united', 'fc-arsenal']",6578,carl jenkinson,Nottingham Forest,200841
1190,173483,nahki wells,['fc-burnley'],4776,nahki wells,Bristol City,202686
1191,34691,stephen ward,['fc-burnley'],12253,stephen robert ward,Walsall,165321
1192,208244,brendan galloway,"['fc-everton', 'west-bromwich-albion', 'afc-sunderland']",11253,brendan joel zibusiso galloway,Plymouth Argyle,209852
1193,154287,todd kane,"['nec-nijmegen', 'fc-groningen', 'hull-city', 'fc-chelsea']",5676,todd kane,Coventry City,204847
1194,287247,krystian bielik,['fc-arsenal'],3499,krystian bielik,Derby County,224763
1195,39679,marouane fellaini,['manchester-united'],1498,marouane fellaini bakkioui,Shandong Taishan,176944
1196,37442,danny simpson,"['queens-park-rangers', 'leicester-city']",6431,danny simpson,Bristol City,169600
1197,148657,tomas kalas,"['fc-middlesbrough', 'fc-chelsea']",3270,tomas kalas,Bristol City,201122
1198,19368,mousa dembele,['tottenham-hotspur'],514,mousa sidi yaya dembele,Guangzhou City,162240
1199,258912,luke amos,"['newcastle-united', 'tottenham-hotspur']",8067,luke amos,Queens Park Rangers,232250
1200,385918,aiden oneill,['fc-burnley'],10330,aiden oneill,Melbourne City FC,230888
1201,142022,marcelo dalo,"['fc-granada', 'fc-fulham']",10148,marcelo amado dalo taritolay,Boavista FC,220191
1202,354134,joe powell,['west-ham-united'],11459,joe james powell,Burton Albion,228153
1203,291544,jordan hugill,"['west-ham-united', 'fc-middlesbrough']",4950,jordan hugill,West Bromwich Albion,220862
1204,325200,jason lokilo,['crystal-palace'],12603,jason eyenga lokilo,Gornik Leczna,231267
1206,125868,pape souare,"['losc-lille', 'crystal-palace']",6528,pape ndiaye souare,Charlton Athletic,193475
1207,244130,sullay kaikai,"['crystal-palace', 'nac-breda']",7790,sullay borbor kaikai,Wycombe Wanderers,212493
1208,207015,vincent janssen,"['az-alkmaar', 'tottenham-hotspur', 'fenerbahce-istanbul']",1796,vincent janssen,CF Monterrey,226537
1210,23338,asier riesgo,['sd-eibar'],3830,asier riesgo unamuno,CD Leganes,110974
1211,60543,mathieu gorgelin,['olympique-lyon'],6563,mathieu gorgelin,Le Havre AC,199721
1212,536508,han noah massengo,"['as-monaco', 'atletico-madrid', 'amiens-sc', 'olympique-lyon']",7273,han noah massengo,Bristol City,246594
1213,248054,christopher martins pereira,['olympique-lyon'],6004,christopher martins pereira,BSC Young Boys,232192
1214,59783,franco di santo,"['sv-werder-bremen', 'fc-schalke-04', 'rayo-vallecano']",3159,franco matias di santo,San Lorenzo de Almagro,186405
1215,280283,raphael silva,['boavista-porto-fc'],6791,raphael da silva arruda,Al Faisaly,217709
1217,103890,luis advincula,"['vitoria-setubal-fc', 'bursaspor', 'rayo-vallecano']",1621,luis jan piers advincula castrillon,Boca Juniors,204539
1218,58497,alberto garcia,"['sporting-gijon', 'rayo-vallecano']",9609,alberto gonzalez garcia,Real Sporting de Gijon,251868
1219,128488,alejandro galvez,"['sv-werder-bremen', 'sd-eibar', 'ud-las-palmas', 'rayo-vallecano']",4744,alejandro galvez jimena,UD Ibiza,199487
1220,253839,alvaro medran,"['real-madrid', 'fc-getafe', 'fc-valencia', 'deportivo-alaves', 'rayo-vallecano']",2684,alvaro medran just,Chicago Fire Football Club,212476
1221,495669,lamine diaby fadiga,"['vitesse-arnheim', 'ogc-nizza', 'sco-angers', 'amiens-sc', 'fc-stade-rennes']",11775,mohamed lamine diaby fadiga,Paris FC,244762
1222,128295,tito,"['rayo-vallecano', 'fc-granada', 'cd-leganes']",11959,tito daniel rojas rojas,Metropolitanos de Caracas FC,253841
1223,238720,jerome prior,['fc-girondins-bordeaux'],3464,jerome prior,FC Cartagena,222411
1224,225591,antonio mance,['fc-nantes'],8408,antonio mance,FC Erzgebirge Aue,247200
1225,127188,maxime dupe,['fc-nantes'],3295,maxime dupe,Toulouse Football Club,204513
1226,225004,valentin vada,"['fc-girondins-bordeaux', 'as-saint-etienne']",4179,valentin vada,Real Zaragoza,220609
1227,175961,ole selnaes,['as-saint-etienne'],2086,ole kristian selnaes,Hebei FC,204612
1228,255495,unai elgezabal,['sd-eibar'],9253,unai elgezabal udondo,Burgos CF,233588
1229,286849,jordi calavera,['sd-eibar'],5058,jordi calavera espinach,Girona FC,229896
1230,277111,jorginho,"['fc-arouca', 'as-saint-etienne', 'gd-chaves']",13254,jorginho andersson sernaque bustos,Universidad Tecnica de Cajamarca,261328
1231,235840,pedro pinto,['vitoria-setubal-fc'],9285,luis pedro de freitas pinto trabulo,FC Arouca,235225
1232,225742,miguel rodrigues,"['cd-nacional', 'panetolikos-gfs', 'rio-ave-fc']",14221,bruno miguel ferreira rodrigues,SC Braga,260167
1233,349443,ricardo ryller,['sc-braga'],5266,ricardo ryller ribeiro lino silva,Al Fayha,242143
