Lieu,Nom,Score,Description,Lien,lat,lon
Montauban,ibis Montauban,8.0,"Located at the exit of the A20 Motorway, a 5-minute drive from Montauban, this ibis hotel features an outdoor swimming pool, a meeting room and a bar. ",https://www.booking.com/hotel/fr/ha-tel-ibis-montauban.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=397367737c3000ca&srepoch=1634913767&from=searchresults&map=1&from_sr_card=2,44.0053675,1.3837342
Montauban,"Au Violon de Montauban, nettoyé par société pro",7.9,"Au Violon de Montauban, nettoyé par société pro is located in Montauban. This apartment provides a 24-hour front desk and free WiFi. ",https://www.booking.com/hotel/fr/au-violon-de-montauban.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=397367737c3000ca&srepoch=1634913767&from=searchresults&map=1&from_sr_card=2,44.0157233,1.3557082
Montauban,Le Ramiérou Chambres d'Hôtes,7.8,Managed by a private host,https://www.booking.com/hotel/fr/chambres-d-ha-tes-du-ramia-c-rou.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=397367737c3000ca&srepoch=1634913767&from=searchresults&map=1&from_sr_card=2,44.02273202,1.39361143
Montauban,46FM : Montauban Guest House,8.9,"The 46 FM Guest is located at 46 Faubourg du Moustier, the oldest avenue of Montauban. ",https://www.booking.com/hotel/fr/46-fm.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=397367737c3000ca&srepoch=1634913767&from=searchresults&map=1&from_sr_card=2,44.012775,1.35639
Montauban,Domaine de Belcayre,8.9,Managed by a private host,https://www.booking.com/hotel/fr/domaine-de-belcayre.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=397367737c3000ca&srepoch=1634913767&from=searchresults&map=1&from_sr_card=2,43.99404175,1.37536302
Montauban,Brit Hotel Confort Montauban,7.5,"Brit Hotel Confort Montauban is located south of Montauban City, 300 metres from junction 66 of the A20 motorway. It offers air-conditioned guestrooms with LCD cable TV and free Wi-Fi. ",https://www.booking.com/hotel/fr/deltour-montauban-city.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=397367737c3000ca&srepoch=1634913767&from=searchresults&map=1&from_sr_card=2,43.98081084,1.33039445
Montauban,Le loft de la Mandoune,,Le loft de la Mandoune is set in Montauban. Guests staying at this apartment have access to a fully equipped kitchen. The apartment comes with a flat-screen TV. ,https://www.booking.com/hotel/fr/le-loft-de-la-mandoune.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=397367737c3000ca&srepoch=1634913767&from=searchresults&map=1&from_sr_card=2,44.0203544,1.3534088
Montauban,Un air de campagne,,Managed by a private host,https://www.booking.com/hotel/fr/un-air-de-campagne-montauban.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=397367737c3000ca&srepoch=1634913767&from=searchresults&map=1&from_sr_card=2,43.9965228,1.4049672
Montauban,Centre Louis Ormières,8.0,"Located in a former convent in Montauban next to the River Tarn, Centre Louis Ormières features a restaurant, a garden, function rooms and free WiFi throughout the property. ",https://www.booking.com/hotel/fr/centre-louis-ormieres.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=397367737c3000ca&srepoch=1634913767&from=searchresults&map=1&from_sr_card=2,43.990284,1.338824
Montauban,ibis budget Montauban Les Chaumes,7.6,ibis budget Montauban Les Chaumes is 4 km from the centre of Montauban and 270 metres from the A20 motorway. ,https://www.booking.com/hotel/fr/ibis-budget-montauban-les-chaumes.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=397367737c3000ca&srepoch=1634913767&from=searchresults&map=1&from_sr_card=2,44.00649224,1.38643178
Montauban,Kyriad Montauban Sud - Albasud,6.4,"Located near the A20 motorway, Kyriad Montauban Sud - Albasud is just 8 kilometres from Montauban's town centre and train station. It offers air-conditioned rooms and free WiFi access. ",https://www.booking.com/hotel/fr/hoteletrestaurantcampanilemontauban.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=397367737c3000ca&srepoch=1634913767&from=searchresults&map=1&from_sr_card=2,43.98204027,1.33269846
Montauban,B&B Hôtel Montauban,8.0,"Hôtel B&B Montauban is located north of Montauban, a 50-minute drive from the centre of Toulouse, a 65-minute drive from the Aveyron gorges and a 45-minute drive from Cahors. ",https://www.booking.com/hotel/fr/b-amp-b-montauban.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=397367737c3000ca&srepoch=1634913767&from=searchresults&map=1&from_sr_card=2,44.04011965,1.3860239
Montauban,La parenthèse inattendue climatisée,8.9,Managed by a private host,https://www.booking.com/hotel/fr/la-parenthese-inattendue-climatisee.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=35&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,44.0168794,1.3544781
Montauban,"Appart proche gare + Parking , Impasse tranquille",9.4,Managed by a private host,https://www.booking.com/hotel/fr/appart-proche-gare-parking-impasse-tranquille.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=34&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,44.01632566,1.34083071
Montauban,Montauban City Zen & Cosy,7.4,Managed by a private host,https://www.booking.com/hotel/fr/montauban-city-zen.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=33&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,44.016598,1.372734
Montauban,Le Clos de Saint Amour,8.8,Managed by a private host,https://www.booking.com/hotel/fr/le-clos-de-saint-amour.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=0&hapos=25&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,44.02487667,1.3928175
Montauban,En toute intimité dans le centre historique,9.0,En toute intimité dans le centre historique is situated in Montauban. ,https://www.booking.com/hotel/fr/en-toute-intimite-dans-le-centre-historique.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,44.0175635,1.3551575
Montauban,Atelier Saint Martial,9.1,Managed by a private host,https://www.booking.com/hotel/fr/atelier-saint-martial.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,43.9893469,1.42566
Biarritz,LA SUITE NUMÉRO 9,8.2,Managed by a private host,https://www.booking.com/hotel/fr/la-suite-numero-9.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=30&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,44.0143704,1.3281626
Biarritz,Appartement cosy à deux pas du centre ville,8.7,Managed by a private host,https://www.booking.com/hotel/fr/appartement-cosy-a-deux-pas-du-centre-ville.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=48&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,44.02253935,1.34824503
Biarritz,room five MONTAUBAN,10.0,Managed by a private host,https://www.booking.com/hotel/fr/room-five-montauban.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=49&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,44.01786547,1.35385925
Biarritz,La Maison d’Isabel,10.0,Managed by a private host,https://www.booking.com/hotel/fr/la-maison-d-isabel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=47&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,43.97577254,1.39853557
Biarritz,Moustier,8.5,Managed by a private host,https://www.booking.com/hotel/fr/moustier.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=42&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,44.01036765,1.35776259
Biarritz,Maison Joyce,8.9,Managed by a private host,https://www.booking.com/hotel/fr/joyce-montauban.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=44&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,43.973433,1.386482
Biarritz,T3 Spacieux et Chaleureux - Montauban Centre,8.2,T3 Spacieux et Chaleureux - Montauban Centre is set in Montauban. The apartment features city views and is 48 km from Cordes-sur-Ciel. ,https://www.booking.com/hotel/fr/t3-spacieux-et-chaleureux-montauban-centre.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=46&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,44.0249418,1.3566823
Biarritz,Le gîte du golf,9.5,Managed by a private host,https://www.booking.com/hotel/fr/115-chemin-de-canto-graouille.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=45&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,44.05389897,1.34349645
Biarritz,La Maison Molières,8.7,Managed by a private host,https://www.booking.com/hotel/fr/la-maison-molieres.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=43&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,44.0238198,1.3675853
Biarritz,Les Chalets du Manoir,9.1,Managed by a private host,https://www.booking.com/hotel/fr/les-chalets-du-manoir.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=41&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,44.04659296,1.30665529
Biarritz,Gîte de Sapiac,8.3,Managed by a private host,https://www.booking.com/hotel/fr/gite-de-sapiac.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=40&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,43.99525794,1.3540244
Biarritz,Montauban overnight,9.1,Managed by a private host,https://www.booking.com/hotel/fr/montauban-overnight.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=39&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,44.01708155,1.35468709
Biarritz,"Maison cosy à Montauban 3 chambres 115m2 avec terrasse, jardin et parking",9.2,Managed by a private host,https://www.booking.com/hotel/fr/maison-cosy-a-montauban.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=38&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,44.0327397,1.3665222
Biarritz,Montauban Appartement 3 chambres à deux pas de l’hypercentre,9.6,Managed by a private host,https://www.booking.com/hotel/fr/montauban-appartement-3-chambres-a-deux-pas-de-l-hypercentre.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=29&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,44.01576468,1.3677983
Biarritz,La terrasse d'Ingres,9.4,La terrasse d'Ingres is set in Montauban. The air-conditioned accommodation is 49 km from Cordes-sur-Ciel. ,https://www.booking.com/hotel/fr/la-terrasse-d-ingres.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=37&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,44.01797688,1.35291172
Biarritz,Le Central,7.5,Le Central is situated in Montauban. The accommodation is 48 km from Cordes-sur-Ciel. ,https://www.booking.com/hotel/fr/le-central-montauban.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=36&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,44.01927605,1.36155604
Biarritz,La parenthèse gourmande,9.3,Managed by a private host,https://www.booking.com/hotel/fr/la-parenthese-gourmande.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=28&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,44.01704096,1.35429773
Biarritz,Numero22 Chambres d'hôtes,9.2,Managed by a private host,https://www.booking.com/hotel/fr/numero22.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=26&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,44.020946,1.359435
Biarritz,Les Loges de Montauban,9.0,Managed by a private host,https://www.booking.com/hotel/fr/les-loges-de-montauban.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAQ_YAQHoAQH4AQuIAgGoAgS4ArKYy4sGwAIB0gIkZDZlMzFiODMtZjgzNS00ZDBhLThiZjktYTk4N2RkMmIyYjEx2AIG4AIB&sid=740fbe8e0d335d88d9522e5eade76c7d&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=27&sr_order=popularity&srpvid=b3ef6775851800e1&srepoch=1634913772&from=searchresults&map=1&from_sr_card=2,44.01646338,1.35795479
